Transaction,Item
1068,Farm House
1068,Chimichurri Oil
1069,Farm House
1070,Sandwich
1071,Soup
1071,Bread
1072,Coffee
1072,Art Tray
1072,Frittata
1072,Sandwich
1073,Scandinavian
1073,Fairy Doors
1074,Mineral water
1074,Cookies
1075,Brownie
1075,Coffee
1075,Coffee
1076,Bread
1076,Hearty & Seasonal
1077,Hearty & Seasonal
1077,Bread
1078,Scandinavian
1078,Focaccia
1080,Fudge
1081,Coffee
1081,Tea
1081,Cake
1082,Coffee
1083,Truffles
1084,Coffee
1084,Coffee
1084,Brownie
1085,Scandinavian
1086,Muffin
1086,Coffee
1087,Soup
1087,Coke
1087,Hot chocolate
1087,Fudge
1088,Sandwich
1088,Juice
1088,Alfajores
1089,Coffee
1089,Alfajores
1090,Brownie
1090,Coffee
1090,Hot chocolate
1090,Coffee
1090,Juice
1091,Scandinavian
1092,Coffee
1093,Hot chocolate
1093,My-5 Fruit Shoot
1093,Cake
1094,Soup
1094,Sandwich
1094,Tea
1094,Alfajores
1094,Alfajores
1095,Mineral water
1096,Bread
1097,Scandinavian
1098,Tea
1099,Tea
1100,Fudge
1101,Scandinavian
1102,Coffee
1103,Coffee
1550,Coffee
1550,Bread
1551,Coffee
1551,Medialuna
1552,NONE
1552,Coffee
1552,Coffee
1553,Coffee
1554,Medialuna
1554,Pastry
1555,Coffee
1555,Tea
1555,Pastry
1555,Muffin
1556,Coffee
1556,Pastry
1557,Bread
1557,Coffee
1557,Keeping It Local
1558,NONE
1558,Bread
1558,Bread
1558,Pastry
1559,NONE
1559,Coffee
1559,Medialuna
1560,NONE
1560,Bread
1561,Coffee
1562,NONE
1562,Coffee
1562,Coffee
1563,Bread
1564,Bread
1564,Tea
1564,Pastry
1565,Coffee
1565,Cookies
1566,Bread
1566,Bread
1566,NONE
1567,Coffee
1568,NONE
1568,Coffee
1569,NONE
1569,Tea
1569,Bread
1570,Coffee
1570,Coffee
1570,Medialuna
1570,Bread
1571,Bread
1571,NONE
1572,Pastry
1572,Coffee
1573,Coffee
1573,Pastry
1574,Coffee
1574,Bread
1574,Alfajores
1575,Coffee
1576,Bread
1577,Bread
1578,Farm House
1579,Bread
1580,Coffee
1580,Tea
1581,Coffee
1582,Coffee
1583,Coffee
1583,Soup
1584,Soup
1585,Farm House
1585,Pastry
1586,Soup
1587,Coffee
1588,Coffee
1588,Coffee
1588,Brownie
1589,Coffee
1589,Bread
1589,Sandwich
1590,Coffee
1591,Sandwich
1591,Soup
1591,Bread
1591,Tea
1592,Soup
1592,Art Tray
1592,My-5 Fruit Shoot
1592,Bread
1592,Muffin
1593,Tea
1593,Sandwich
1594,Bread
1594,Soup
1595,Soup
1595,Tea
1597,Farm House
1598,Mineral water
1598,Mineral water
1598,Coffee
1598,Soup
1598,Sandwich
1599,Bread
1599,Coffee
1599,Keeping It Local
1600,Soup
1600,Bread
1601,Art Tray
1601,Coffee
1601,Bread
1601,Hearty & Seasonal
1601,Hearty & Seasonal
1602,Bread
1603,Farm House
1604,Brownie
1605,Farm House
1606,Bread
1606,Soup
1606,Alfajores
1607,Coke
1607,Coffee
1607,Medialuna
1607,Cake
1608,Scandinavian
1608,Alfajores
1608,Alfajores
1609,Scandinavian
1610,Hot chocolate
1610,Pastry
1611,Coke
1611,Coffee
1611,Brownie
1612,Farm House
1613,Coffee
1613,Pastry
1614,Farm House
1615,Farm House
1616,Cookies
1616,Brownie
1616,Coffee
1616,Tea
1617,Tea
1617,Coffee
1617,Medialuna
1617,Cookies
1617,Farm House
1618,Bread
1618,Coffee
1619,Coffee
1620,Tea
1620,Coffee
1620,Alfajores
1621,Bread
1621,Hot chocolate
1621,Coffee
1622,Medialuna
1622,Tea
1623,Coke
1624,Medialuna
1625,Fudge
1625,Fudge
1626,Tea
1626,Muffin
1627,Alfajores
1627,Coffee
1997,Coffee
1997,Medialuna
1998,Coffee
1998,NONE
1999,Coffee
1999,Coffee
2000,Coffee
2000,Bread
2001,Coffee
2001,Medialuna
2002,Coffee
2003,Coffee
2004,Coffee
2004,Pastry
2004,Bread
2005,Bread
2005,Coffee
2006,Bread
2007,Keeping It Local
2007,Coffee
2007,Bread
2008,Coffee
2009,Coffee
2009,Coffee
2010,Keeping It Local
2010,Tea
2010,Brownie
2010,Bread
2011,Coffee
2011,Pastry
2012,Bread
2013,Coffee
2013,Cake
2014,Coffee
2014,Keeping It Local
2015,Coffee
2016,Bread
2016,Medialuna
2017,Bread
2017,Focaccia
2018,Medialuna
2018,Coffee
2019,Bread
2020,Coffee
2020,Coffee
2021,Coffee
2022,Bread
2023,Farm House
2024,Coffee
2024,Pastry
2025,Cookies
2025,Juice
2025,Tea
2025,Alfajores
2026,Coffee
2026,Alfajores
2027,Coffee
2027,Sandwich
2028,Coffee
2029,Coffee
2029,Coffee
2030,Bread
2031,Coffee
2031,Bread
2031,NONE
2032,NONE
2033,Coffee
2034,NONE
2034,Tea
2035,Sandwich
2035,Bread
2036,Tea
2036,NONE
2036,Art Tray
2037,Bread
2038,Coffee
2038,Cake
2039,Mineral water
2039,Coffee
2039,NONE
2040,NONE
2040,Mineral water
2041,Tartine
2042,NONE
2042,Coffee
2043,Bread
2043,Coffee
2044,Bread
2045,Hot chocolate
2045,Bread
2045,NONE
2045,Sandwich
2047,NONE
2048,NONE
2048,Juice
2049,Bread
2049,NONE
2050,NONE
2050,Mineral water
2051,Sandwich
2051,Bread
2051,Jam
2052,Coffee
2052,Sandwich
2052,Bread
2053,Tea
2053,NONE
2054,Tea
2055,Bread
2055,Pastry
2057,Coffee
2057,Tea
2058,Bread
2058,Brownie
2059,Alfajores
2059,Alfajores
2059,Bread
2060,NONE
2061,Coffee
2061,Medialuna
2062,Medialuna
2063,Coffee
2063,Bread
2063,Pastry
2063,Medialuna
2065,Tea
2065,Alfajores
2065,Cake
2066,Tea
2066,Brownie
2066,Alfajores
2066,Pastry
2066,Bread
2067,Medialuna
2067,Pastry
2068,Brownie
2418,Coffee
2418,Pastry
2419,Coffee
2420,Coffee
2421,Bread
2422,Coffee
2422,Cake
2423,Bread
2424,Coffee
2425,Coffee
2426,Tea
2427,Keeping It Local
2427,Coffee
2428,Sandwich
2428,Tea
2429,Coffee
2430,Coffee
2430,Coffee
2431,Coffee
2432,Bread
2433,Tea
2433,Bread
2434,Pastry
2434,Coffee
2435,Coffee
2435,Bread
2435,Pastry
2436,Coffee
2436,Medialuna
2437,Tea
2437,Coffee
2438,Bread
2439,Coffee
2440,Coffee
2440,Coffee
2440,Medialuna
2440,Pastry
2440,Cookies
2441,Bread
2441,Cake
2442,Bread
2442,Coffee
2443,Bread
2444,NONE
2444,Coffee
2445,Toast
2446,Hot chocolate
2446,Hot chocolate
2447,Fudge
2447,Scandinavian
2448,Medialuna
2448,Coffee
2449,Coffee
2449,Pastry
2450,Coffee
2450,Medialuna
2450,Cake
2451,Sandwich
2451,Farm House
2451,Fudge
2452,Sandwich
2452,Scone
2453,Sandwich
2453,Bread
2454,Sandwich
2455,NONE
2456,NONE
2457,NONE
2457,Coffee
2458,Sandwich
2458,Sandwich
2458,Bread
2459,Sandwich
2459,Coke
2460,Sandwich
2460,Coke
2461,Sandwich
2462,Sandwich
2462,Scone
2463,Hot chocolate
2463,NONE
2464,Coffee
2464,Muffin
2466,Bread
2467,Bread
2468,Bread
2469,Coffee
2469,Alfajores
2470,Bread
2470,Sandwich
2471,Bread
2471,Scone
2472,Coffee
2472,Medialuna
2473,Cake
2474,Truffles
2474,NONE
2475,Cake
2475,Coffee
2476,Scone
2477,Scone
2477,Hot chocolate
2477,Mineral water
2477,Cookies
2478,Coffee
2478,Tea
2478,Scone
2479,Bread
2481,Coffee
2481,NONE
2482,Bread
2829,Bread
2829,Jam
2830,Tea
2830,Sandwich
2831,Coffee
2831,Medialuna
2831,Juice
2831,Coke
2832,Toast
2832,Coffee
2832,Bread
2833,Bread
2833,Coffee
2833,Toast
2834,Bread
2834,Coffee
2834,Medialuna
2835,NONE
2835,Coffee
2836,Bread
2836,Toast
2837,Bread
2838,Coffee
2838,Coffee
2838,Medialuna
2838,Cake
2839,Tea
2840,Tea
2841,Coffee
2841,Medialuna
2842,Bread
2843,Bread
2843,Coffee
2844,Bread
2845,Bread
2845,Brownie
2846,Coffee
2847,Tea
2847,The Nomad
2848,Fudge
2849,Alfajores
2849,Coffee
2850,Bread
2851,Coffee
2851,Alfajores
2852,Brownie
2852,Coffee
2853,Bread
2854,Jam
2854,Fudge
2855,Tea
2856,Coffee
2857,Coffee
2858,Bread
2859,Coffee
2860,Coffee
2860,NONE
2861,Medialuna
2861,Cake
2862,Coffee
2862,Cake
2863,Coffee
2863,Coffee
2864,NONE
2865,The Nomad
2865,Tea
2865,Bread
2865,Brownie
2865,Fudge
2865,Fudge
2866,Scone
2866,Tea
2867,Bread
2868,NONE
2868,Sandwich
2868,Bread
2868,Mineral water
2868,Coffee
2868,Juice
2869,Bread
2869,Bread
2869,Scandinavian
2870,NONE
2870,Sandwich
2871,Coffee
2871,Brownie
2872,NONE
2872,Hearty & Seasonal
2872,Brownie
2872,Bread
2873,Tea
2873,Hearty & Seasonal
2874,Coffee
2874,Brownie
2875,Coffee
2875,Farm House
2876,Coffee
2876,Scone
2877,Scone
2877,Crepes
2877,Alfajores
2877,Alfajores
2878,Scandinavian
2879,Cake
2880,Bread
2881,Bread
2882,Bread
2882,Tea
2884,Brownie
2884,Mineral water
2885,Farm House
2886,Coffee
2887,Sandwich
2887,Scone
2887,Bread
2887,Coffee
2888,Coffee
2888,Hot chocolate
2888,Tea
2888,Alfajores
2888,Sandwich
2888,NONE
2888,NONE
3224,Medialuna
3224,Dulce de Leche
3225,Muesli
3226,Muesli
3227,Coffee
3227,Jam
3227,Jam
3228,Bread
3228,Toast
3229,Bread
3229,Toast
3230,Coffee
3231,Jammie Dodgers
3231,Vegan mincepie
3232,Coffee
3233,Bread
3234,Coffee
3234,Coffee
3234,Bread
3235,Tea
3235,NONE
3236,Coffee
3237,Coffee
3237,Coffee
3237,NONE
3237,Juice
3237,Farm House
3238,Coffee
3238,Pastry
3239,Bread
3240,Coffee
3241,Coffee
3242,Coffee
3243,Tea
3243,Pastry
3244,Cookies
3244,Coffee
3244,Coffee
3244,Toast
3245,Pastry
3245,Tea
3246,Tea
3246,Coffee
3246,Coffee
3246,Toast
3247,Bread
3248,Bread
3249,Coffee
3250,Coffee
3250,Coffee
3251,NONE
3251,Pastry
3252,Bread
3252,NONE
3253,Scandinavian
3253,Coffee
3253,Alfajores
3255,NONE
3255,Truffles
3255,Ella's Kitchen Pouches
3255,Bread
3256,NONE
3256,Tea
3256,Fudge
3256,Fudge
3256,Jam
3256,Juice
3256,Ella's Kitchen Pouches
3257,Cake
3258,Bread
3258,Cookies
3259,Coffee
3259,Cake
3260,Coffee
3260,Tea
3260,Toast
3261,NONE
3261,Truffles
3262,Bread
3263,Coffee
3264,Bread
3265,Bread
3266,NONE
3266,Truffles
3267,Toast
3267,NONE
3267,Bread
3267,Tea
3267,Cookies
3268,Sandwich
3268,Coffee
3268,Coffee
3269,NONE
3270,Bread
3270,Sandwich
3271,NONE
3271,Alfajores
3272,Scone
3273,NONE
3274,Bread
3274,Coffee
3274,Alfajores
3274,Vegan mincepie
3275,Fudge
3276,Jam
3276,NONE
3277,Coffee
3277,Pastry
3277,Jam
3278,Coffee
3279,Tea
3279,Bread
3279,Bread
3279,Fudge
3280,Bread
3280,NONE
3280,Sandwich
3281,Farm House
3282,NONE
3282,Coffee
3283,Jam
3283,Jam
3284,Brownie
3284,Coffee
3285,Tea
3285,Sandwich
3285,Bread
3286,NONE
3286,Tea
3287,Sandwich
3287,Tea
3288,Coffee
3289,Coffee
3290,Bread
3291,Tea
3291,Brownie
3292,Jam
3293,Jam
3294,Cookies
3294,Sandwich
3294,Juice
3295,Tea
3295,Pastry
3296,Farm House
3297,Scone
3297,Coffee
3298,Coffee
3298,Coffee
3299,Coffee
3299,Coffee
3299,Vegan mincepie
3300,Bread
3300,Scone
3301,Farm House
3301,Scone
3303,Coffee
3303,Brownie
3304,Coffee
3304,Tea
3305,Coffee
3306,Tea
3306,Coffee
3307,Bread
3309,Coffee
3309,Coffee
3309,Coffee
3309,Alfajores
3694,Bread
3695,Bread
3696,Pastry
3696,Coffee
3697,Bread
3698,Coffee
3698,Coffee
3698,Medialuna
3699,Pastry
3700,Medialuna
3700,Coffee
3701,Bread
3701,Farm House
3702,Fudge
3703,Bread
3704,Farm House
3705,Medialuna
3705,Medialuna
3705,Pastry
3706,Coffee
3707,Muffin
3707,Cake
3708,Bread
3708,Pastry
3708,The Nomad
3709,Pastry
3709,Scone
3710,Coffee
3710,Coffee
3711,Coffee
3712,NONE
3712,Medialuna
3712,Coffee
3712,Hot chocolate
3712,Bread
3712,Scandinavian
3713,Brownie
3713,Cake
3713,Hot chocolate
3714,Coffee
3714,Coffee
3714,Cake
3714,Brownie
3715,Hot chocolate
3715,Coffee
3716,Coffee
3716,Bread
3717,Bread
3718,Sandwich
3718,Sandwich
3718,Bread
3718,Fudge
3719,Tea
3719,Juice
3719,Muffin
3719,Gingerbread syrup
3720,Tea
3720,Coffee
3721,Coffee
3722,Coffee
3722,Brownie
3723,Bread
3724,Bread
3724,Hot chocolate
3724,Muffin
3724,Smoothies
3725,Coffee
3725,Hot chocolate
3726,Coffee
3726,Scone
3726,Juice
3726,Cake
3726,Brownie
3727,Bread
3728,Cake
3728,Coffee
3729,Gingerbread syrup
3729,Jam
3729,Fudge
3729,Fudge
3730,Fudge
3731,Bread
3732,Coffee
3733,Cake
3733,Scone
3733,Coffee
3733,Tea
3733,Tea
3733,Brioche and salami
3734,NONE
3734,NONE
3734,Bread
3734,Truffles
3735,Bread
3735,Coffee
3736,Bread
3737,Frittata
3737,Coffee
3738,Muffin
3738,Cake
3739,NONE
3739,Hot chocolate
3740,Coffee
3740,Scone
3741,Bread
3742,Bread
3743,Tea
3743,NONE
3744,Bread
3744,Scone
3746,Panatone
3747,NONE
3747,Sandwich
3747,Bread
3747,Coffee
3747,Coke
3748,Gingerbread syrup
3749,Bread
3749,Brownie
3749,Bread
3750,Frittata
3751,Farm House
3751,Cookies
3752,Tea
3752,Scone
3753,Bread
3754,Jam
3755,Tea
3756,Tea
3756,Bread
3757,Sandwich
3757,Coffee
3758,Coffee
3758,Scone
3759,Cake
3760,Cake
3760,Scone
3760,Cookies
3760,Juice
3760,Coffee
3760,Coffee
3761,Coffee
3761,Coffee
3762,Coffee
3762,Hot chocolate
3763,Toast
3763,Sandwich
3763,Hot chocolate
3763,Cookies
3764,Bread
3764,Coffee
3764,Tea
3765,Hot chocolate
3765,Cake
3983,Hot chocolate
3983,Medialuna
3983,Pastry
3984,Bread
3984,Bread
3985,Coffee
3985,Juice
3985,Cake
3985,Vegan mincepie
3986,Medialuna
3986,Coffee
3987,Muesli
3988,Bread
3988,Coffee
3988,Frittata
3988,Farm House
3989,Bread
3990,Coffee
3990,Muesli
3991,NONE
3991,Tea
3992,Bread
3992,Sandwich
3992,Pastry
3992,Bread
3993,Sandwich
3993,Hot chocolate
3994,Coffee
3994,Tea
3994,Toast
3995,Sandwich
3995,Tea
3995,Coffee
3996,Hot chocolate
3996,Coffee
3996,Lemon and coconut
3997,Bread
3997,Coffee
3998,Coffee
3998,Cake
3999,Medialuna
3999,NONE
3999,The Nomad
3999,NONE
3999,Bread
4000,Coffee
4001,Coffee
4002,Hot chocolate
4002,Hot chocolate
4003,Farm House
4004,Sandwich
4004,Tea
4005,Bread
4006,Coffee
4006,Smoothies
4006,Frittata
4007,Coffee
4008,Bread
4008,Pastry
4008,Bread
4009,Coffee
4009,Toast
4009,Bread
4010,Coffee
4011,Coffee
4011,Jammie Dodgers
4011,Bread
4012,Coke
4012,Sandwich
4013,Medialuna
4014,Coffee
4015,Medialuna
4016,NONE
4016,Sandwich
4016,Bread
4016,Tea
4016,Cake
4017,Hot chocolate
4018,Coffee
4018,Frittata
4019,Tea
4020,Bread
4020,Tea
4022,Coffee
4022,Jammie Dodgers
4023,Bread
4023,Coffee
4023,Coffee
4024,Coffee
4024,Coffee
4024,Jammie Dodgers
4024,Bread
4025,Coffee
4025,Coffee
4025,Bread
4026,Coffee
4026,Hot chocolate
4026,Jammie Dodgers
4026,Vegan mincepie
4026,Cake
4027,Coffee
4027,Cookies
4028,Coffee
4028,Tea
4028,Bread
4029,Coffee
4030,Bread
4031,Bread
4031,Bread
4032,Tea
4228,Coffee
4229,Bread
4230,Tea
4230,Toast
4231,Toast
4231,Coffee
4232,Bread
4233,Tea
4233,Coffee
4233,Coffee
4233,Toast
4234,Coffee
4234,Cookies
4234,Toast
4235,Bread
4236,Coffee
4236,Toast
4236,NONE
4237,Coffee
4237,Coffee
4237,Coffee
4237,Cookies
4237,Cookies
4237,NONE
4238,Coffee
4238,Medialuna
4239,Bread
4239,Cookies
4240,Coffee
4240,Toast
4241,Coffee
4241,Muffin
4242,Tea
4242,Cookies
4242,Cake
4242,Medialuna
4243,Medialuna
4243,Bread
4243,Coffee
4243,Coffee
4243,Scandinavian
4244,Medialuna
4244,Coffee
4245,Medialuna
4245,Coffee
4245,Bread
4245,Frittata
4245,Muffin
4246,Coffee
4246,Medialuna
4247,Coffee
4248,Bread
4249,Bread
4250,Coke
4251,Coffee
4251,Bread
4251,Bread
4252,Coffee
4253,Sandwich
4254,Bread
4255,NONE
4256,NONE
4256,Coffee
4257,Coffee
4257,Coffee
4257,Sandwich
4257,NONE
4258,Coffee
4258,Pastry
4259,Bread
4259,Cake
4260,Bread
4261,Bread
4262,NONE
4262,Sandwich
4263,Afternoon with the baker
4264,NONE
4264,Juice
4265,Coffee
4266,Farm House
4266,Scone
4267,Coffee
4268,Farm House
4269,Coffee
4269,Coffee
4269,Bread
4269,Pastry
4270,Coffee
4270,Frittata
4270,Bread
4270,Tea
4593,Tea
4594,Scandinavian
4595,Farm House
4595,Hot chocolate
4595,Coffee
4596,Pastry
4596,Scandinavian
4597,Coffee
4597,Coffee
4597,Toast
4597,Coffee
4598,Bread
4599,Coffee
4599,Coffee
4599,Coffee
4599,Cake
4599,Cookies
4600,Bread
4600,Toast
4601,Coffee
4601,Sandwich
4601,Bread
4602,Coffee
4603,Bread
4603,Scandinavian
4604,Coffee
4604,Medialuna
4604,Alfajores
4605,Coffee
4606,Pastry
4606,Coffee
4607,Coffee
4607,Coffee
4607,Juice
4607,NONE
4608,Coffee
4609,Coffee
4609,Bread
4609,NONE
4609,Salad
4609,Pastry
4610,Coffee
4611,Bread
4612,Bread
4613,Hot chocolate
4614,Coffee
4614,Toast
4615,Sandwich
4616,NONE
4616,Truffles
4617,Medialuna
4617,Cake
4617,Toast
4617,Coffee
4617,Coffee
4618,Coffee
4619,Coffee
4619,Cake
4619,Vegan mincepie
4620,Bread
4621,NONE
4622,Farm House
4623,Coffee
4624,Scone
4624,Tea
4624,Sandwich
4625,NONE
4625,NONE
4625,Bread
4625,Coffee
4626,Coffee
4626,Jammie Dodgers
4627,NONE
4627,Tea
4627,Coffee
4627,Toast
4628,Tea
4628,Coffee
4628,Bread
4628,NONE
4628,Salad
4628,Tiffin
4629,Cake
4629,Pastry
4629,Pastry
4629,Alfajores
4629,Alfajores
4629,Coffee
4629,Bread
4630,Coffee
4630,Scone
4631,Tea
4632,Brownie
4632,Pastry
4632,Coffee
4633,NONE
4634,NONE
4634,Bread
4635,Tea
4636,Scone
4637,Bread
4638,Tea
4638,Scone
4639,Coffee
4639,Tea
4639,Scone
4639,Cake
4640,Coffee
4640,Truffles
4640,Cake
4640,Vegan mincepie
4641,Bread
4642,Hot chocolate
4642,Medialuna
4643,Tea
4643,Hot chocolate
4643,Cookies
4643,Jammie Dodgers
4643,Bread
4949,Afternoon with the baker
4949,Coffee
4949,Scandinavian
4950,Coffee
4950,Bread
4951,Coffee
4951,Tea
4951,Toast
4952,Coffee
4952,Toast
4953,Coffee
4954,Coffee
4954,Toast
4955,Coffee
4955,Medialuna
4956,Coffee
4957,Cake
4958,Pastry
4958,Bread
4959,Coffee
4960,Bread
4961,Farm House
4962,Coffee
4962,Coffee
4962,Coffee
4962,Toast
4962,Cookies
4963,Pastry
4963,Coffee
4963,Coffee
4964,Coffee
4965,Bread
4965,NONE
4966,Bread
4966,Tea
4966,Granola
4967,Bread
4967,Tea
4967,NONE
4967,Scone
4967,Sandwich
4968,Coffee
4968,Coffee
4968,Pastry
4969,Pastry
4969,Pastry
4969,Coffee
4969,Coffee
4969,Bread
4971,Bread
4972,Bread
4973,Muffin
4973,Muffin
4974,Farm House
4975,Coffee
4975,Tea
4975,Scone
4976,Coffee
4976,Coffee
4977,Bread
4978,Bread
4979,Coffee
4979,Scone
4980,Bread
4981,Chicken Stew
4982,Tea
4982,Tea
4982,Coffee
4983,Coffee
4983,Tea
4983,Scone
4984,Cake
4984,Pastry
4984,Farm House
4984,Scandinavian
4985,Smoothies
4985,Muffin
4986,Coffee
4986,Tea
4986,Sandwich
4986,Salad
4987,Sandwich
4987,Truffles
4988,Coffee
4988,Sandwich
4989,Bread
4989,Coffee
4990,Chicken Stew
4991,Bread
4991,Coffee
4991,Bread
4992,Coffee
4993,Coffee
4993,Sandwich
4994,Hot chocolate
4995,Medialuna
4996,Hot chocolate
4997,Coffee
4998,Cake
4999,Coffee
4999,Alfajores
5000,Bread
5000,Coffee
5001,Bread
5002,Bread
5002,Muffin
5003,Coffee
5003,Bread
5004,Coffee
5004,Coffee
5004,Cake
5005,Bread
5005,Muffin
5006,Tea
5006,Tiffin
5007,Coffee
5008,Bread
5008,Sandwich
5008,Tea
5009,Coffee
5009,Pastry
5010,Scandinavian
5011,Medialuna
5011,Vegan mincepie
5011,Juice
5011,Tea
5012,Coffee
5012,Scone
5013,Tea
5013,Brownie
5013,Raspberry shortbread sandwich
5014,Tea
5014,Sandwich
5015,Coffee
5015,Cookies
5016,Cookies
5017,Farm House
5018,Bread
5387,Pastry
5387,Hot chocolate
5388,Bread
5389,Bread
5390,Bread
5390,Cookies
5391,Coffee
5391,Toast
5392,Bread
5392,Bread
5393,Coffee
5394,Coffee
5394,Juice
5394,Pastry
5395,Cookies
5395,Muffin
5395,Coffee
5395,Coffee
5395,Coffee
5396,Bread
5396,Pastry
5397,Medialuna
5398,Farm House
5399,The Nomad
5399,Spanish Brunch
5399,Tea
5399,Bread
5400,Coffee
5400,Medialuna
5401,Farm House
5401,Scandinavian
5402,Bread
5403,Coffee
5404,Coffee
5405,Coffee
5405,Cookies
5405,Bread
5406,Coffee
5406,Coffee
5406,Juice
5407,Coffee
5407,Medialuna
5407,Bread
5408,Coffee
5408,Toast
5409,Coffee
5409,Pastry
5409,Coffee
5410,Farm House
5411,Cake
5411,Muffin
5411,Bread
5411,Coffee
5411,Coffee
5412,Coffee
5413,Bread
5414,Coffee
5414,Muffin
5415,Sandwich
5416,Pastry
5416,Hot chocolate
5416,Coffee
5416,Cake
5417,Scone
5417,Coffee
5417,Bread
5418,Coffee
5418,Coffee
5418,Tea
5418,Cake
5418,Medialuna
5419,Bread
5420,Bread
5421,Tea
5421,Soup
5422,Coffee
5422,Coffee
5423,Coffee
5423,Sandwich
5424,Bread
5425,Truffles
5425,Soup
5426,Soup
5426,Truffles
5427,Chicken Stew
5427,Coffee
5428,Soup
5429,Soup
5430,Spanish Brunch
5430,Truffles
5430,Juice
5430,Sandwich
