Transaction,Item
636,Brownie
637,Bread
637,Coffee
637,Brownie
638,Coffee
638,Bread
638,Brownie
639,Brownie
639,Coffee
640,Coffee
640,Soup
640,Brownie
641,Fudge
642,Bread
642,Focaccia
643,Bread
643,Farm House
643,Jam
644,Hot chocolate
644,Brownie
645,Hot chocolate
646,Coffee
646,Brownie
647,Medialuna
647,Pastry
1104,Medialuna
1104,Coffee
1105,Bread
1106,Bread
1106,Pastry
1106,Medialuna
1106,Coffee
1107,Pastry
1107,Bread
1108,Coffee
1108,Coffee
1108,Hot chocolate
1108,Bread
1108,Pastry
1108,Medialuna
1109,Coffee
1110,Jam
1110,Bread
1111,Medialuna
1112,Medialuna
1112,Medialuna
1112,Bread
1113,NONE
1114,Coffee
1115,Coffee
1116,Bread
1117,Coffee
1117,Muffin
1118,Medialuna
1118,Bread
1119,Bread
1120,Bread
1120,Medialuna
1121,Coffee
1121,Pastry
1121,Brownie
1122,Medialuna
1122,Scandinavian
1123,Bread
1124,Coffee
1124,Muffin
1125,Bread
1125,NONE
1126,Coffee
1127,Medialuna
1127,Muffin
1128,Bread
1129,Coffee
1130,Alfajores
1130,Bread
1130,Scandinavian
1131,Coffee
1132,Bread
1133,Medialuna
1134,Coffee
1134,Scandinavian
1135,Coffee
1135,Tea
1135,Brownie
1135,Truffles
1135,Muffin
1136,Tartine
1136,Coffee
1136,NONE
1137,Coffee
1137,Coffee
1138,Alfajores
1138,Scandinavian
1139,NONE
1139,Coffee
1139,Medialuna
1139,Hot chocolate
1140,Coffee
1140,Muffin
1140,Alfajores
1141,Farm House
1141,Coffee
1141,Coffee
1141,Muffin
1141,Brownie
1142,Bread
1142,Coffee
1142,Medialuna
1142,Farm House
1143,Farm House
1143,Scandinavian
1144,Truffles
1144,Bread
1144,Coffee
1145,Frittata
1145,Soup
1145,Coffee
1145,Coffee
1146,Scandinavian
1146,Eggs
1147,Brownie
1147,Truffles
1147,Coffee
1147,Coffee
1148,Scandinavian
1149,Coke
1150,Sandwich
1150,Soup
1150,Coffee
1150,Alfajores
1151,Tea
1151,Juice
1151,Hearty & Seasonal
1151,Hearty & Seasonal
1152,Truffles
1153,NONE
1153,Coffee
1153,Coffee
1153,Muffin
1153,Brownie
1154,Bread
1155,Bowl Nic Pitt
1155,Frittata
1155,Muffin
1155,Coffee
1156,Soup
1156,Frittata
1156,Brownie
1156,Coffee
1156,Tea
1157,Hot chocolate
1157,Coffee
1157,Muffin
1157,Alfajores
1158,Scandinavian
1158,Keeping It Local
1158,NONE
1158,Tea
1158,Coffee
1158,Alfajores
1159,Bread
1160,Fudge
1161,Farm House
1162,Farm House
1163,Coffee
1163,Coffee
1163,Brownie
1163,Muffin
1164,Soup
1164,Coffee
1164,Bread
1165,Frittata
1165,Bread
1165,Muffin
1166,Farm House
1166,Bread
1166,Muffin
1167,Bread
1168,Bread
1168,Coffee
1168,Bread
1169,Farm House
1170,Bread
1170,Coffee
1170,Muffin
1170,Cookies
1171,Hot chocolate
1171,Coffee
1172,Muffin
1172,Jam
1173,Coffee
1173,Hot chocolate
1173,Tea
1174,Coffee
1174,Coffee
1174,Alfajores
1175,Tea
1175,Hearty & Seasonal
1175,Farm House
1176,Bread
1176,Coffee
1176,Alfajores
1176,Cookies
1177,Hearty & Seasonal
1177,Sandwich
1177,Bread
1177,Muffin
1177,Brownie
1178,Coffee
1178,Truffles
1178,Brownie
1178,Alfajores
1179,Coffee
1179,Tea
1179,Bread
1180,Tea
1180,Coffee
1180,Muffin
1180,Keeping It Local
1181,Coffee
1181,Alfajores
1182,Bread
1183,Tea
1183,Hot chocolate
1183,Alfajores
1184,Bread
1185,Alfajores
1185,Truffles
1186,Bread
1187,Bread
1187,Brownie
1187,Muffin
1188,Coffee
1188,Brownie
1188,Coffee
1189,Bread
1189,Bread
1190,Bread
1190,Alfajores
1190,Muffin
1191,Truffles
1191,Frittata
1192,Coffee
1193,Bread
1194,Coffee
1194,Muffin
1195,Muffin
1196,Juice
1197,Coffee
1198,Muffin
1199,Bread
1200,Coffee
1629,Pastry
1629,Bread
1630,Pastry
1630,Coffee
1631,Coffee
1632,Bread
1633,Bread
1634,Coffee
1634,Keeping It Local
1634,Tea
1635,Bread
1635,Pastry
1635,Medialuna
1636,Farm House
1636,Medialuna
1636,Coffee
1637,Coffee
1637,Pastry
1638,Coffee
1639,Coffee
1640,Coffee
1640,Keeping It Local
1640,Medialuna
1641,NONE
1641,Pastry
1641,Bread
1641,Coffee
1642,Farm House
1643,Bread
1643,Bread
1644,Bread
1644,Bread
1644,Tea
1644,Keeping It Local
1645,Bread
1645,Medialuna
1645,Keeping It Local
1645,Coffee
1646,Bread
1646,Coffee
1646,Medialuna
1646,Bread
1647,Coffee
1648,Bread
1649,Medialuna
1649,Pastry
1649,Bread
1650,Bread
1650,Pastry
1651,Medialuna
1651,Coffee
1652,Bread
1653,Bread
1654,Coffee
1654,Coffee
1655,Focaccia
1656,Coffee
1657,Hot chocolate
1657,Pastry
1658,NONE
1658,Coffee
1658,Hot chocolate
1659,Bread
1660,Bread
1660,Coffee
1661,Pastry
1661,Scandinavian
1661,Muffin
1662,Focaccia
1662,Bread
1663,Bread
1664,Muffin
1665,Caramel bites
1665,Coffee
1665,Medialuna
1666,Tartine
1666,Tea
1666,Muffin
1667,Bread
1668,Bread
1668,Focaccia
1668,Tea
1668,Coffee
1669,Jam
1670,Focaccia
1671,Coffee
1671,Medialuna
1671,Muffin
1672,Bread
1672,Coffee
1673,Coffee
1673,Muffin
1674,Coffee
1675,Coffee
1676,NONE
1676,Bread
1677,Coffee
1677,Coffee
1678,Coffee
1678,Coffee
1679,Coffee
1679,Coffee
1680,Coffee
1681,NONE
1681,Tea
1682,Fudge
1683,Medialuna
1683,Bread
1683,Tea
1683,Coffee
1683,Coffee
1683,Ella's Kitchen Pouches
1684,Jammie Dodgers
1685,Bread
1686,Tea
1686,Coffee
1686,Soup
1686,Keeping It Local
1687,Coffee
1688,Coffee
1689,Coffee
1689,Muffin
1690,Coffee
1690,Bread
1690,Soup
1691,NONE
1691,Coffee
1691,Tea
1691,Medialuna
1692,Alfajores
1693,Bread
1694,Coffee
1694,Coffee
1694,Tartine
1694,Medialuna
1694,Pastry
1695,Tea
1695,Tartine
1696,Bread
1696,Coffee
1697,NONE
1697,Medialuna
1697,Coffee
1697,Bread
1698,NONE
1698,Bread
1698,Medialuna
1699,Focaccia
1700,Scandinavian
1701,Hearty & Seasonal
1701,Sandwich
1701,Coffee
1701,Mineral water
1702,Coffee
1702,Sandwich
1702,Sandwich
1703,Tea
1703,Scandinavian
1704,Coffee
1705,Coffee
1705,Coffee
1706,Soup
1706,Kids biscuit
1707,Coffee
1708,Bread
1709,Coffee
1710,Coffee
1711,Coffee
1711,Bread
1712,Cake
1712,Tea
1712,Muffin
1712,Coffee
1713,Hot chocolate
1714,Coffee
1714,Tea
1714,Cake
1715,Tea
1715,Coffee
1715,Muffin
1716,Jammie Dodgers
1716,Hot chocolate
1716,Hot chocolate
1716,Coffee
1716,Cookies
1717,Caramel bites
1717,Jammie Dodgers
1717,My-5 Fruit Shoot
1717,Bread
1718,Coffee
1719,Coffee
1719,Tea
1719,Caramel bites
1719,Kids biscuit
1720,Bread
1720,Coffee
1721,Bread
1721,Coffee
1721,Alfajores
1721,Bread
1722,Farm House
1723,Bread
1723,Jammie Dodgers
1723,Scandinavian
1724,Tea
1725,Alfajores
1725,Bread
1725,Tea
1725,Coffee
1726,Coffee
1726,Mineral water
1726,Tea
1727,Coffee
1727,Kids biscuit
1728,Kids biscuit
1728,Bread
2069,Bread
2070,Coffee
2071,Bread
2071,Coffee
2071,Bread
2072,Bread
2073,Bread
2073,Coffee
2073,Medialuna
2074,Bread
2075,Bread
2076,Pastry
2077,NONE
2077,Bread
2078,Farm House
2079,Medialuna
2079,Scandinavian
2079,Coffee
2080,Coffee
2081,Coffee
2082,Bread
2082,Medialuna
2083,Cake
2084,Muffin
2084,Coffee
2085,Bread
2086,Scandinavian
2087,Muffin
2088,Scandinavian
2089,Coffee
2090,Bread
2091,Bread
2092,Coffee
2092,Medialuna
2093,Bread
2094,Medialuna
2094,Bread
2094,Tea
2094,Coffee
2094,NONE
2095,Bread
2096,Cake
2096,Muffin
2096,Muffin
2096,Jam
2097,Bread
2097,Pastry
2098,Coffee
2099,Coffee
2100,Scandinavian
2101,Scandinavian
2102,Pastry
2102,Medialuna
2102,Coffee
2103,Medialuna
2103,Pastry
2103,Bread
2103,Coffee
2104,NONE
2104,Medialuna
2104,Bread
2105,Coffee
2105,Tea
2105,Pastry
2106,Coffee
2107,Juice
2108,Coffee
2108,Coffee
2109,Muffin
2109,Cake
2109,Pastry
2109,Tea
2109,Coffee
2109,Coffee
2110,Hot chocolate
2111,Muffin
2112,Tartine
2112,NONE
2112,Juice
2112,Bread
2112,Coffee
2113,Coffee
2113,Fudge
2114,Coffee
2114,Bread
2115,Bread
2116,NONE
2116,Coffee
2116,Tea
2117,Coffee
2117,NONE
2117,Sandwich
2118,Coffee
2118,Coke
2118,Sandwich
2119,Scandinavian
2120,Tea
2120,Muffin
2121,Bread
2121,Scandinavian
2122,Coffee
2122,Coffee
2123,Coffee
2123,The Nomad
2123,Tartine
2124,Coffee
2124,Coffee
2124,Sandwich
2125,Coffee
2125,Alfajores
2126,Coffee
2126,Tea
2127,Scandinavian
2128,Bread
2129,NONE
2129,Mineral water
2130,Alfajores
2130,Muffin
2130,Cake
2131,Tea
2132,Bread
2133,NONE
2133,Bread
2134,Scandinavian
2135,Coffee
2135,Bread
2135,NONE
2135,Sandwich
2136,Hot chocolate
2136,Tea
2137,Muffin
2138,Sandwich
2138,Coffee
2139,NONE
2140,Bread
2141,NONE
2141,Muffin
2141,Coffee
2142,Coffee
2142,Coffee
2142,Pastry
2142,Cake
2143,Tea
2143,Hot chocolate
2143,Cookies
2143,Cake
2144,Cake
2145,Sandwich
2145,Bread
2146,Bakewell
2146,Coffee
2147,Alfajores
2147,Bread
2147,Tea
2148,Sandwich
2148,Medialuna
2148,Tea
2148,Coffee
2149,Bread
2149,Tea
2149,Alfajores
2149,Medialuna
2150,Bread
2150,Muffin
2150,Coffee
2151,Hot chocolate
2151,Bread
2151,Muffin
2151,Coffee
2151,Pastry
2152,Tea
2152,Alfajores
2153,Bakewell
2153,Cake
2154,Focaccia
2155,NONE
2155,Tea
2155,Pastry
2155,Bakewell
2156,NONE
2156,Alfajores
2156,Alfajores
2156,Coffee
2156,Coffee
2156,Coffee
2157,Coffee
2157,Alfajores
2486,Jam
2486,Bread
2486,Scandinavian
2487,Bread
2487,Bread
2487,Scandinavian
2488,Coffee
2488,Medialuna
2489,Pastry
2489,Bread
2490,Bread
2491,Farm House
2492,Scone
2492,Hot chocolate
2492,NONE
2492,Coffee
2492,Coffee
2493,Farm House
2493,Pastry
2493,Medialuna
2493,NONE
2493,Hot chocolate
2493,Coffee
2494,Bread
2495,Bread
2495,Bread
2495,Coffee
2496,Coffee
2496,Scandinavian
2497,Bread
2498,Coffee
2498,Medialuna
2498,Pastry
2499,Bread
2499,Scandinavian
2500,Coffee
2500,Scone
2501,Coffee
2502,Bread
2503,Bread
2503,Pastry
2504,Coffee
2504,Bread
2505,Bread
2506,Bread
2507,Coffee
2508,Coffee
2508,Scone
2509,Cake
2510,Coffee
2511,Bread
2511,Fudge
2512,Medialuna
2512,Bread
2512,Farm House
2513,Muffin
2513,Scone
2514,Coffee
2514,NONE
2515,Coffee
2515,Alfajores
2515,Scone
2516,Coffee
2517,Tea
2517,Scone
2518,Juice
2518,Tea
2518,Cake
2519,Coffee
2519,Tartine
2519,NONE
2519,Fudge
2519,Jam
2520,Bread
2521,Coffee
2521,Medialuna
2522,NONE
2522,Tea
2522,Bread
2522,Bread
2523,NONE
2523,Coke
2524,Coffee
2524,Medialuna
2525,Bread
2526,Truffles
2526,Bread
2527,Coffee
2527,Bread
2527,Tea
2527,Pastry
2527,NONE
2527,Cake
2528,Sandwich
2529,Hot chocolate
2530,Coffee
2530,Sandwich
2530,Sandwich
2531,NONE
2532,NONE
2532,Sandwich
2532,Tea
2532,Coffee
2533,Coffee
2533,Scone
2534,Cake
2535,Bread
2535,Cookies
2536,Coffee
2536,Sandwich
2537,Cake
2537,Scone
2537,Coffee
2538,Mineral water
2538,Bread
2539,Coffee
2539,Bread
2540,Muffin
2540,Cake
2540,Scone
2541,Tea
2541,Scone
2543,Muffin
2543,Pastry
2545,Muffin
2545,Cake
2545,Coffee
2545,Coffee
2546,Cake
2547,Tea
2547,Bread
2547,Scone
2547,Cake
2548,Coffee
2548,Medialuna
2549,Jam
2549,Fudge
2550,Scone
2550,Pastry
2551,Fudge
2551,Hot chocolate
2552,Cake
2552,Sandwich
2552,Sandwich
2552,Juice
2552,Coffee
2552,Coffee
2552,Sandwich
2553,Bread
2554,Juice
2554,Coffee
2554,Coffee
2555,Scone
2555,Bread
2555,Coffee
2555,Hot chocolate
2556,Coffee
2556,Scone
2556,Muffin
2556,Hot chocolate
2557,Bread
2558,Medialuna
2559,Cake
2559,Alfajores
2560,Hot chocolate
2561,Coffee
2561,Coffee
2562,Coffee
2563,Coffee
2563,Tea
2564,Jam
2564,Cake
2564,Bread
2564,Coffee
2565,Coffee
2566,Tea
2566,Scone
2567,Bread
2568,Bread
2569,Smoothies
2569,Muffin
2569,Hot chocolate
2569,Toast
2570,Alfajores
2570,Muffin
2570,Medialuna
2571,Bread
2571,Coffee
2571,Scone
2572,Tea
2572,Juice
2573,Coffee
2573,Coffee
2573,Bread
2574,Pastry
2575,Bread
2575,Tea
2575,Pastry
2576,Coffee
2576,Medialuna
2889,Bread
2889,Scone
2889,Juice
2890,Coffee
2891,Bread
2892,Bread
2893,Coffee
2893,Coffee
2893,Toast
2893,Pastry
2894,Bread
2894,Focaccia
2895,Scone
2896,Focaccia
2897,Scandinavian
2898,Coffee
2898,Tea
2899,NONE
2899,Coffee
2899,Coffee
2899,Farm House
2900,Focaccia
2900,Pastry
2901,Coffee
2901,Pastry
2901,Medialuna
2902,Sandwich
2902,Bread
2903,Bread
2903,Coffee
2903,Medialuna
2903,Medialuna
2903,Jam
2904,NONE
2904,Sandwich
2904,Tea
2904,Coffee
2905,Coffee
2905,Farm House
2906,Bread
2907,NONE
2907,Bread
2907,Coffee
2908,Coffee
2908,Coffee
2908,Toast
2908,Scandinavian
2909,Farm House
2909,Bread
2909,Medialuna
2910,Bread
2911,Cake
2912,Pastry
2912,Coffee
2912,Brownie
2913,Bread
2913,NONE
2914,Coffee
2914,Tea
2914,Scone
2915,Coffee
2915,Coffee
2916,Bread
2916,Tea
2917,Coffee
2917,Scone
2918,Farm House
2918,Scandinavian
2919,Vegan mincepie
2919,Cake
2920,Tea
2920,Coffee
2921,Bread
2922,Coffee
2923,Scandinavian
2924,Bread
2925,Tea
2925,Bread
2925,NONE
2926,Medialuna
2926,Pastry
2926,Coffee
2927,NONE
2927,NONE
2927,Truffles
2927,Juice
2928,Coffee
2928,Jammie Dodgers
2928,NONE
2928,Art Tray
2929,Frittata
2930,NONE
2930,Bread
2931,Sandwich
2931,Coffee
2932,Coffee
2932,Juice
2932,NONE
2933,Tea
2933,Sandwich
2934,Jam
2935,Scone
2936,Coffee
2936,NONE
2936,Sandwich
2937,Coffee
2937,NONE
2938,Bread
2938,Tea
2938,NONE
2939,Frittata
2939,Tea
2939,Bread
2940,Scandinavian
2941,Sandwich
2941,Art Tray
2941,Truffles
2941,Coffee
2941,NONE
2942,Scone
2942,Frittata
2942,Juice
2943,NONE
2943,Tea
2944,Coffee
2944,Mineral water
2944,Frittata
2945,Coffee
2945,Tea
2946,Bread
2946,Bread
2946,Brownie
2946,Scone
2948,Coffee
2949,Frittata
2949,Sandwich
2949,Coffee
2950,Tea
2950,NONE
2951,Coffee
2951,Tea
2952,Vegan mincepie
2952,Coffee
2952,Hot chocolate
2953,Juice
2954,Cake
2954,Tea
2955,Tea
2956,Bread
2956,Farm House
2957,Coffee
2957,Tea
2957,Bread
2957,Mineral water
2957,Scone
2957,Bread
2958,Bread
2959,Bread
2959,Hot chocolate
2959,Hot chocolate
2960,Coke
2960,Sandwich
2961,Sandwich
2961,Mineral water
2962,Hot chocolate
2962,Tea
2962,Cake
2963,Scandinavian
2964,Frittata
2964,Cake
2966,Cake
2967,Coffee
2967,Bread
2968,Coffee
2968,Tea
2968,Bread
2969,Scone
2969,Coffee
2970,Bread
2971,Jam
3310,Farm House
3310,Medialuna
3310,Pastry
3311,Bread
3312,Bread
3313,Coffee
3313,Pastry
3314,Bread
3315,Bread
3315,Bread
3315,Pastry
3316,Medialuna
3316,Fudge
3317,Bread
3318,Coffee
3318,Scone
3318,Juice
3319,Coffee
3319,NONE
3320,Tea
3320,Scone
3320,Lemon and coconut
3321,Jam
3321,Cookies
3321,Fudge
3322,Bread
3323,Scandinavian
3324,Coffee
3324,Cookies
3324,Juice
3325,Hot chocolate
3325,Coffee
3325,Bread
3325,Bread
3325,Vegan mincepie
3326,Jam
3327,Bread
3328,Coffee
3328,Coffee
3329,Dulce de Leche
3329,Scandinavian
3329,Alfajores
3330,Coffee
3330,Bread
3330,Pastry
3330,Medialuna
3330,Farm House
3331,Hot chocolate
3331,Scone
3332,Fudge
3332,Jam
3332,Bread
3332,Farm House
3333,Coffee
3333,The Nomad
3334,Vegan mincepie
3335,Bread
3336,Bread
3337,Bread
3337,Scone
3338,Cake
3339,Bread
3340,Vegan mincepie
3340,Cake
3340,NONE
3340,Coffee
3340,Coffee
3340,Coffee
3341,Coffee
3341,Coffee
3341,Medialuna
3342,Bread
3343,Jam
3344,Medialuna
3344,Pastry
3344,Coffee
3344,Coffee
3344,Coffee
3345,NONE
3346,Bread
3347,Bread
3348,Bread
3348,Scone
3348,Bread
3348,The Nomad
3349,Coffee
3349,Tea
3350,Bread
3351,NONE
3351,Frittata
3351,Tea
3351,Tea
3352,Coffee
3352,Vegan mincepie
3353,Bread
3354,Coffee
3354,Bread
3354,NONE
3355,Scone
3355,Coffee
3356,Farm House
3356,Frittata
3356,Cookies
3357,Farm House
3358,Farm House
3359,Jam
3359,Fudge
3360,NONE
3360,Coffee
3361,NONE
3361,Frittata
3361,Sandwich
3361,Bread
3361,Alfajores
3361,Medialuna
3361,Fudge
3362,Cake
3363,Juice
3363,Cookies
3363,Coffee
3364,Coffee
3364,Coffee
3366,Bread
3366,Pastry
3367,Hot chocolate
3367,Tea
3368,Crisps
3369,Bread
3370,Cake
3371,Focaccia
3371,Tea
3371,Tea
3371,Scone
3372,Coffee
3372,Scone
3373,Cake
3374,Vegan mincepie
3375,Coffee
3375,Coffee
3376,Tea
3376,Vegan mincepie
3377,Focaccia
3378,Coke
3379,Pintxos
3380,Pintxos
3381,Juice
3382,Coke
3383,Pintxos
3384,Pintxos
3385,Pintxos
3386,Coke
3386,Pintxos
3387,Hot chocolate
3387,Hot chocolate
3766,Bread
3766,Panatone
3767,Bread
3768,Coffee
3768,Gingerbread syrup
3769,Bread
3770,Coffee
3770,NONE
3770,Medialuna
3771,Bread
3772,Bread
3773,Coffee
3773,Coffee
3773,Toast
3774,Cake
3774,Pastry
3774,Bread
3774,Bread
3775,Coffee
3775,NONE
3775,Juice
3775,Cookies
3776,Coffee
3776,Pastry
3776,Medialuna
3777,Bread
3777,NONE
3778,Bread
3779,Bread
3779,Focaccia
3779,Farm House
3780,Bread
3781,Bread
3781,Medialuna
3781,Pastry
3782,Coffee
3782,Coffee
3782,Scone
3782,Coffee
3783,Hot chocolate
3783,Tea
3783,Pastry
3783,Scone
3784,Cake
3785,Coffee
3785,Hot chocolate
3785,Crisps
3786,Coffee
3786,Hot chocolate
3787,Bread
3787,Hot chocolate
3787,Pastry
3788,Scone
3788,Frittata
3789,Bread
3790,Pastry
3791,Hot chocolate
3792,Bread
3793,Coffee
3794,Bread
3795,Bread
3795,NONE
3795,Toast
3796,Tea
3796,Coke
3796,Juice
3797,Coffee
3797,Hot chocolate
3797,Sandwich
3797,NONE
3798,Farm House
3799,Hot chocolate
3799,Coffee
3799,Coffee
3799,Tea
3799,Cake
3799,Cake
3799,Medialuna
3799,Pastry
3799,Farm House
3800,Coffee
3801,Pastry
3801,Fudge
3801,Jam
3801,Jam
3802,Bread
3802,Farm House
3802,Coke
3803,Hot chocolate
3803,Coffee
3803,Pastry
3804,Focaccia
3804,Medialuna
3805,Coffee
3806,Coffee
3806,Coffee
3806,Cake
3807,Art Tray
3807,Toast
3807,Sandwich
3807,NONE
3807,Hot chocolate
3807,Hot chocolate
3807,Juice
3808,Scone
3809,Bread
3810,Scandinavian
3811,Bread
3812,Scone
3813,Medialuna
3813,Tea
3813,Coffee
3813,Coffee
3814,Hot chocolate
3814,Hot chocolate
3814,Coffee
3814,Cookies
3814,Medialuna
3815,Cookies
3816,Tea
3816,Coke
3816,Frittata
3816,Sandwich
3817,Coffee
3818,Cookies
3819,Medialuna
3820,Bread
3821,Coffee
3821,Sandwich
3822,Bread
3822,Coffee
3822,Sandwich
3823,Cake
3824,Coffee
3824,NONE
3825,Coffee
3826,Coffee
3826,Sandwich
3827,Fudge
3827,Jam
3827,Focaccia
3828,Bread
3828,Medialuna
3829,Coffee
3829,Tea
3829,Coffee
3829,Coffee
3830,Coffee
3831,Focaccia
3831,Panatone
3831,Fudge
3832,Coffee
3832,Coke
3832,NONE
3832,NONE
3833,Scandinavian
3833,Farm House
3834,Cookies
3835,Bread
3835,Cake
3836,Scone
3836,Coffee
3836,Tea
3837,Sandwich
3838,Bread
3839,Coffee
3839,NONE
3839,NONE
3840,NONE
3840,Tea
3841,Bread
3842,Coffee
3842,Coffee
3843,Scone
3843,Cake
3843,Tea
3844,Hot chocolate
3845,Hot chocolate
3846,Bread
3846,Focaccia
3846,Scandinavian
4033,Bread
4034,Bread
4034,Coffee
4035,Bread
4035,Jammie Dodgers
4035,Hot chocolate
4035,Bread
4035,Bread
4036,Bread
4036,Bread
4037,Coffee
4038,Pastry
4039,Tea
4040,Bread
4040,Coffee
4040,Coffee
4040,Cookies
4041,Bread
4042,Coffee
4042,Vegan mincepie
4043,Tea
4044,Coffee
4045,Bread
4045,Medialuna
4046,Farm House
4047,Coffee
4047,Hot chocolate
4047,Vegan mincepie
4047,Jammie Dodgers
4048,Coffee
4048,Coffee
4049,Coffee
4050,Bread
4050,Medialuna
4051,Bread
4052,Bread
4053,Bread
4053,Coffee
4054,Bread
4054,Farm House
4055,Coffee
4056,Coffee
4056,NONE
4057,Bread
4057,Tea
4057,Frittata
4058,Farm House
4059,Farm House
4059,Pastry
4060,Coffee
4061,Bread
4062,Coffee
4062,Hot chocolate
4062,Cake
4063,Scandinavian
4064,Coffee
4064,Hot chocolate
4064,Cake
4064,Jammie Dodgers
4064,Bread
4064,Pastry
4065,Coffee
4065,Coffee
4065,Bread
4065,NONE
4066,Scandinavian
4067,Coffee
4067,Coffee
4067,Coffee
4067,NONE
4067,Sandwich
4067,NONE
4068,Tea
4068,Tea
4068,Hot chocolate
4068,Toast
4068,Sandwich
4069,NONE
4069,Sandwich
4069,Tea
4070,Farm House
4071,Bread
4072,Coffee
4072,Jammie Dodgers
4073,Coffee
4074,Bread
4075,Farm House
4075,Medialuna
4076,Coffee
4077,Tea
4077,Sandwich
4078,Cookies
4078,Tea
4078,Bread
4079,Coffee
4080,Bread
4081,Coffee
4081,Bread
4082,Tea
4082,Hot chocolate
4082,Sandwich
4082,NONE
4083,Tea
4084,NONE
4085,Sandwich
4085,NONE
4086,Coffee
4086,Bread
4087,Bread
4088,Tea
4088,Coke
4089,Cake
4089,Tea
4271,Pastry
4272,Bread
4272,Medialuna
4273,Coffee
4273,Coffee
4274,Bread
4275,Coffee
4275,Hot chocolate
4276,Bread
4276,Bread
4277,Medialuna
4277,Medialuna
4278,Coffee
4279,Bread
4280,Pastry
4280,Bread
4281,Coffee
4281,Medialuna
4283,Tea
4283,Cake
4284,Coffee
4284,Bread
4285,Coffee
4285,Medialuna
4285,Bread
4286,Coffee
4287,Bread
4288,Coffee
