Transaction,Item
1497,Keeping It Local
1498,Coffee
1499,Bread
1500,Tea
1500,Muffin
1501,Coffee
1501,Hot chocolate
1501,Alfajores
1502,Bread
1502,Pastry
1502,Bread
1503,Coffee
1504,Bread
1505,Tea
1506,Coffee
1506,Sandwich
1507,Bread
1508,Soup
1509,Coffee
1510,Tea
1511,Coffee
1511,Soup
1511,Art Tray
1511,Pastry
1512,Hearty & Seasonal
1512,Mineral water
1512,Alfajores
1513,Bread
1514,Coffee
1514,Hearty & Seasonal
1514,Hearty & Seasonal
1514,Alfajores
1514,Alfajores
1514,Cake
1514,Bread
1515,NONE
1515,Coffee
1516,Bread
1517,Cake
1518,Bread
1519,Fudge
1520,Muffin
1521,Bread
1521,Coffee
1522,Coffee
1522,Hearty & Seasonal
1522,Sandwich
1522,Bread
1523,Soup
1523,Coffee
1524,Coffee
1524,Hearty & Seasonal
1524,Keeping It Local
1525,Bread
1526,Coffee
1526,Coffee
1527,Scandinavian
1528,Coffee
1528,Alfajores
1529,Coffee
1530,Soup
1530,Brownie
1531,Coffee
1531,Coffee
1532,Bread
1533,Bread
1534,Bread
1534,Scandinavian
1534,Coffee
1535,Coffee
1535,Coffee
1536,Coffee
1537,Soup
1538,Coffee
1538,Muffin
1539,Cake
1539,Bread
1539,Hot chocolate
1540,Coffee
1540,Cake
1541,Cake
1541,Alfajores
1541,Coffee
1541,Tea
1542,Bread
1543,Coffee
1544,Coffee
1544,Tea
1544,Hot chocolate
1544,Brownie
1544,Alfajores
1544,Bread
1545,Hot chocolate
1545,Tea
1545,Brownie
1545,Alfajores
1546,Coffee
1547,Scandinavian
1548,Coffee
1548,Cookies
1549,Bread
1549,Coffee
1935,Bread
1936,Coffee
1937,Coffee
1938,Hot chocolate
1939,Pastry
1940,Coffee
1940,Keeping It Local
1941,Pastry
1941,Bread
1942,Bread
1942,Keeping It Local
1943,Pastry
1943,NONE
1944,Hot chocolate
1945,Coffee
1945,Pastry
1946,Bread
1946,Medialuna
1947,Medialuna
1947,Medialuna
1947,Pastry
1947,Alfajores
1948,Coffee
1949,Coffee
1950,Tea
1950,Cake
1951,Coffee
1951,Bread
1952,Coffee
1953,Bread
1953,Tea
1953,Cake
1954,Bread
1954,Bread
1954,Coffee
1955,Coffee
1955,Alfajores
1956,Coffee
1956,NONE
1957,Bread
1957,Cookies
1958,Bread
1958,NONE
1958,Sandwich
1958,Tea
1959,Bread
1960,Tea
1960,Coffee
1960,Cake
1961,Bread
1962,Hot chocolate
1962,Brownie
1963,Bread
1964,Tea
1964,Coffee
1965,Coffee
1965,Cake
1966,The Nomad
1966,Bread
1966,Tea
1967,NONE
1967,NONE
1967,Coffee
1967,Smoothies
1968,Bread
1969,Bread
1970,Coffee
1970,Bread
1971,Coffee
1971,Cake
1972,Fudge
1972,Coffee
1972,Coffee
1972,Sandwich
1973,Brownie
1974,Bread
1974,Sandwich
1975,Coffee
1976,Bread
1976,Brownie
1977,Sandwich
1978,Coffee
1978,Sandwich
1978,Hearty & Seasonal
1979,Coffee
1980,Tea
1980,Cake
1981,NONE
1981,Coffee
1981,Bread
1982,Coffee
1982,Sandwich
1983,Coffee
1984,Cake
1985,Coffee
1985,Alfajores
1986,Coffee
1986,Cake
1987,Tea
1987,Tea
1988,Bread
1989,Tea
1989,Cake
1990,Brownie
1990,Alfajores
1991,Hack the stack
1991,Art Tray
1991,Coffee
1992,Tea
1993,Coffee
1993,Cake
1994,Coffee
1994,Coke
1995,Hack the stack
1995,My-5 Fruit Shoot
1995,Tea
1995,Art Tray
1996,Ella's Kitchen Pouches
2368,Bread
2369,Bread
2369,Pastry
2369,Jam
2370,Hot chocolate
2371,Coffee
2371,Hot chocolate
2371,Pastry
2371,Bread
2372,Pastry
2372,Coffee
2373,Bread
2373,Tea
2373,Muffin
2373,Pastry
2374,Bread
2374,Coffee
2374,Coffee
2375,Coffee
2375,Pastry
2376,Tea
2376,NONE
2377,NONE
2377,Tea
2378,Tea
2378,The Nomad
2379,Coffee
2380,Medialuna
2381,Farm House
2382,Bread
2383,Coffee
2383,Coffee
2384,Farm House
2385,Bread
2385,Coffee
2385,Pastry
2385,Keeping It Local
2386,Bread
2386,Coffee
2387,Hearty & Seasonal
2388,Bread
2389,Fudge
2390,Scandinavian
2391,Bread
2391,Alfajores
2391,Bread
2392,Sandwich
2392,Coke
2392,Juice
2392,Coffee
2393,Farm House
2394,NONE
2395,Bread
2396,Coffee
2396,Medialuna
2397,Pastry
2397,Bread
2397,Coffee
2398,Sandwich
2398,Coffee
2399,Bread
2400,Muffin
2400,Bread
2401,Coffee
2402,Coffee
2402,Muffin
2403,Coffee
2404,Fudge
2404,Spread
2406,Bread
2407,Coffee
2407,Pastry
2407,Bread
2408,Coffee
2408,Cake
2409,Coffee
2410,Bread
2412,Tea
2413,Coffee
2414,Hot chocolate
2414,Coffee
2414,Cake
2415,Tea
2415,Bread
2416,Cake
2417,Medialuna
2789,Cake
2790,Coffee
2790,Bread
2791,Pastry
2791,Coffee
2792,Coffee
2792,Pastry
2793,Coffee
2793,Pastry
2794,Truffles
2794,Bread
2795,Coffee
2796,Coffee
2797,Coffee
2797,Toast
2797,Vegan mincepie
2797,Mineral water
2797,Coffee
2798,Medialuna
2798,Bread
2799,Coffee
2799,Cake
2800,Coffee
2800,NONE
2800,Pastry
2801,Coffee
2802,Coffee
2803,Bread
2803,Cake
2803,Cookies
2804,Coffee
2804,Tea
2804,Bread
2804,Cake
2805,Toast
2805,Juice
2806,Bread
2807,Pastry
2807,Pastry
2808,Coffee
2809,Truffles
2810,Tea
2811,Bread
2812,Farm House
2813,NONE
2813,Coffee
2813,Cake
2814,Coffee
2814,Sandwich
2814,NONE
2815,Tea
2816,Hearty & Seasonal
2816,Tea
2817,Coffee
2817,NONE
2818,Coffee
2819,Tea
2819,NONE
2819,Cake
2820,Farm House
2821,Coffee
2822,NONE
2822,Coffee
2823,Bread
2824,Coffee
2824,Cake
2825,Cake
2826,Alfajores
2826,Medialuna
2826,Brownie
2827,Bread
2828,Bread
3164,Coffee
3164,Coffee
3164,NONE
3165,Bread
3165,NONE
3165,Pastry
3165,Medialuna
3166,Alfajores
3166,Pastry
3167,Medialuna
3167,Toast
3167,NONE
3167,Coffee
3168,Bread
3168,Tea
3168,Pastry
3169,Bread
3170,Coffee
3171,Bread
3171,Hot chocolate
3172,Bread
3173,Pastry
3174,NONE
3174,Coffee
3174,Coffee
3175,Bread
3176,Coffee
3176,Hot chocolate
3177,Farm House
3178,Coffee
3179,Coffee
3179,Coffee
3180,Coffee
3181,Dulce de Leche
3182,Pastry
3182,Farm House
3183,Bread
3183,Vegan mincepie
3183,Bread
3184,Bread
3185,Coffee
3185,Hot chocolate
3185,Pastry
3186,Coffee
3186,Vegan mincepie
3186,Pastry
3187,Bread
3188,Bread
3188,Bread
3189,Coffee
3189,Hot chocolate
3190,Bread
3190,Sandwich
3190,Coffee
3191,Bread
3192,Coffee
3192,Coffee
3192,Hot chocolate
3193,Coffee
3194,Coffee
3195,Sandwich
3195,Coke
3196,Coffee
3197,NONE
3197,Coffee
3197,Bread
3198,Bread
3199,Coffee
3200,Coffee
3200,Coffee
3201,Coffee
3201,Fudge
3202,Coffee
3202,Sandwich
3202,Tea
3202,Bread
3203,Coffee
3203,Coffee
3203,NONE
3203,Sandwich
3204,Bread
3205,NONE
3205,Bread
3205,Coffee
3206,Coffee
3206,Coffee
3206,Hot chocolate
3207,Fudge
3208,Coffee
3209,Coffee
3209,Bread
3210,Bread
3210,Bread
3211,Cookies
3212,Bread
3213,Coffee
3213,Bread
3213,Bread
3213,Alfajores
3214,Tea
3215,Bare Popcorn
3215,Ella's Kitchen Pouches
3216,Farm House
3217,Bread
3217,Fudge
3217,Pastry
3218,Hot chocolate
3219,Tea
3219,Vegan mincepie
3219,Jammie Dodgers
3219,Coffee
3219,Medialuna
3220,Coffee
3221,Hot chocolate
3221,Coffee
3222,Bread
3223,Vegan mincepie
3637,Coffee
3638,Bread
3639,Coffee
3639,Coffee
3639,Pastry
3640,Coffee
3641,Medialuna
3642,Coffee
3642,Muffin
3643,Bread
3643,Pastry
3643,NONE
3643,The Nomad
3643,Bread
3643,Bread
3644,Coffee
3645,Coffee
3645,Hot chocolate
3645,Cake
3646,Bread
3646,Coffee
3646,Coffee
3646,Pastry
3647,Bread
3647,Coffee
3647,Pastry
3647,Brownie
3648,Coffee
3649,Tea
3650,Pastry
3650,Bread
3651,Tea
3652,Coffee
3652,Medialuna
3653,Coffee
3654,Hot chocolate
3654,Tea
3654,Bread
3655,Tea
3655,Toast
3656,Coffee
3656,Cake
3657,Coffee
3658,Panatone
3659,Coffee
3659,Bread
3659,Cake
3660,Bread
3661,Bread
3662,Truffles
3663,Coffee
3664,Tea
3665,Bread
3665,Sandwich
3666,Cookies
3667,Bread
3668,Tea
3668,Cake
3669,Bread
3670,Coffee
3671,NONE
3672,Bread
3672,NONE
3672,Brownie
3673,Art Tray
3673,NONE
3673,Bare Popcorn
3673,Juice
3673,Coffee
3673,Brownie
3673,Muffin
3673,Cake
3673,Cookies
3673,Panatone
3674,NONE
3674,Coke
3675,NONE
3675,Tea
3676,Bread
3677,Tea
3677,Brownie
3678,Tea
3678,Sandwich
3678,Medialuna
3679,Tea
3679,Hot chocolate
3680,Tea
3680,Muffin
3680,Cake
3681,Sandwich
3681,Mineral water
3682,Pastry
3682,Tea
3682,Coffee
3683,Coffee
3683,Hot chocolate
3684,Medialuna
3685,Bread
3685,Muffin
3685,Bread
3685,Tea
3686,Jam
3687,Bread
3687,Tea
3687,NONE
3688,Farm House
3689,Bread
3689,Brownie
3689,Juice
3689,Cake
3690,Coffee
3690,Hot chocolate
3690,Coffee
3690,Cake
3691,Fudge
3691,Fudge
3692,Cake
3692,Cake
3692,Juice
3693,Bread
3693,Jam
3693,Jam
3693,Fudge
3693,Fudge
3920,Coffee
3921,Bread
3922,Coffee
3923,Coffee
3924,Tea
3924,Bread
3925,Bread
3926,Coffee
3926,Hot chocolate
3926,NONE
3926,Bread
3927,Bread
3928,Bread
3928,NONE
3928,NONE
3928,Bread
3929,Tea
3929,Medialuna
3929,Bread
3930,Medialuna
3930,Pastry
3930,Coffee
3930,Coffee
3930,Toast
3931,Medialuna
3932,Bread
3933,Farm House
3934,Coffee
3934,Coffee
3934,Pastry
3934,Toast
3935,Coffee
3935,Cookies
3935,Bread
3936,Cake
3936,Bread
3936,Jammie Dodgers
3936,Coffee
3936,Tea
3936,Coffee
3937,Coffee
3937,Coffee
3937,Smoothies
3937,Toast
3938,Coffee
3938,Coffee
3938,Smoothies
3938,Toast
3939,Toast
3939,Coffee
3939,Smoothies
3940,Bread
3941,Bread
3941,Bread
3942,Bread
3942,Coffee
3943,Fudge
3943,Bread
3943,Coffee
3943,Bread
3943,Cake
3944,Bread
3944,Pastry
3945,Tea
3945,Frittata
3946,Sandwich
3946,Coffee
3946,Bread
3947,Bread
3948,Coffee
3948,Hot chocolate
3948,Bread
3949,NONE
3949,Bread
3949,Bread
3949,Juice
3949,Juice
3950,Coffee
3951,Hot chocolate
3951,Bread
3952,Coffee
3952,Coffee
3952,Juice
3952,Sandwich
3952,Cake
3952,Bread
3952,Lemon and coconut
3953,Bread
3954,Hearty & Seasonal
3954,Coffee
3954,Coffee
3955,Medialuna
3956,Coffee
3956,Coffee
3957,Bread
3957,Pastry
3958,Pastry
3958,Bread
3958,Cake
3959,Scandinavian
3960,Coke
3960,Tea
3960,Hot chocolate
3960,Medialuna
3961,Coffee
3962,Jammie Dodgers
3962,Bread
3964,Medialuna
3964,Coffee
3964,Coffee
3965,Coffee
3965,Bread
3966,Hot chocolate
3966,Coffee
3967,Coffee
3967,Bread
3967,Juice
3967,Truffles
3967,Frittata
3967,Cookies
3967,Crisps
3968,Bread
3969,Coffee
3969,Coffee
3969,Cake
3969,Frittata
3969,NONE
3970,Jammie Dodgers
3971,Bread
3971,Coffee
3971,Cake
3972,Bread
3972,Coffee
3972,Cake
3974,Jam
3975,Bread
3975,Coffee
3976,Coffee
3976,Hot chocolate
3976,Toast
3977,Coffee
3978,Coffee
3979,Hot chocolate
3979,Bread
3980,Bread
3980,Coffee
3981,Bread
3981,Hot chocolate
3981,Cake
3982,Hot chocolate
3982,Coffee
3982,Cookies
3982,Medialuna
3982,Cookies
4177,Coffee
4178,Coffee
4179,Coffee
4180,Tea
4180,Toast
4181,Bread
4181,Medialuna
4182,Bread
4182,Toast
4183,Bread
4183,Coffee
4183,Medialuna
4184,Coffee
4184,Bread
4185,Hot chocolate
4185,Hot chocolate
4185,Muffin
4186,Bread
4186,Coffee
4186,Juice
4187,Hot chocolate
4187,Hot chocolate
4188,Bread
4188,Coffee
4189,Coffee
4189,Bread
4189,Truffles
4190,Brownie
4191,Juice
4191,Bread
4191,Muffin
4192,Farm House
4192,Brownie
4193,Coffee
4193,Bread
4194,NONE
4194,Coffee
4195,Farm House
4196,Juice
4196,Coffee
4196,Sandwich
4196,Ella's Kitchen Pouches
4197,Coffee
4197,Cake
4198,Tea
4198,Bread
4199,Coffee
4199,Coffee
4200,Coffee
4201,Cookies
4202,Vegan mincepie
4202,Cookies
4202,Sandwich
4202,Toast
4203,Bread
4204,Sandwich
4205,Bread
4206,Bread
4206,Cookies
4206,Frittata
4207,NONE
4208,Sandwich
4209,Coffee
4209,NONE
4210,Frittata
4210,Tea
4210,Truffles
4211,Coffee
4211,Truffles
4211,Frittata
4211,Pastry
4211,Fudge
4212,Juice
4212,Sandwich
4212,Sandwich
4213,Pastry
4214,Sandwich
4214,Medialuna
4215,Coffee
4215,Juice
4215,NONE
4215,NONE
4216,Bread
4217,Bread
4218,Brownie
4219,Bread
4220,Coffee
4221,NONE
4221,Eggs
4222,Bread
4223,Coffee
4223,Bread
4223,NONE
4224,Truffles
4224,Bread
4225,Toast
4225,Coffee
4225,Juice
4226,Coffee
4226,Coffee
4226,Bread
4227,Bread
4551,Coffee
4552,Pastry
4552,Pastry
4552,Tea
4552,Bread
4553,Coffee
4553,Toast
4554,Bread
4554,Coffee
4555,Coffee
4556,Farm House
4557,Tea
4557,Coffee
4558,Cookies
4559,Coffee
4560,Bread
4561,Jammie Dodgers
4561,Juice
4562,Bread
4563,Cake
4563,Coffee
4563,Tea
4564,Hot chocolate
4565,Coffee
4565,Alfajores
4565,Alfajores
4565,Bread
4566,Tiffin
4566,Cookies
4566,Coffee
4567,Jammie Dodgers
4568,Coffee
4568,Tea
4568,Cake
4568,Toast
4569,Coffee
4569,Coffee
4570,Coffee
4570,Vegan mincepie
4571,Bread
4571,Tea
4572,Toast
4572,NONE
4572,Coffee
4572,Coffee
4573,NONE
4573,Tea
4574,Coffee
4575,Cake
4576,Coffee
4577,Bread
4577,NONE
4578,Toast
4578,Coffee
4579,Cookies
4581,Tea
4581,Toast
4582,Farm House
4583,NONE
4583,Coke
4584,Coke
4585,Bread
4586,Toast
4587,Bread
4587,Tiffin
4587,Coffee
4588,Coffee
4588,Jammie Dodgers
4588,Frittata
4589,Frittata
4589,Coffee
4589,Coffee
4590,Tea
4590,Bread
4591,Coffee
4592,Bread
4894,Pastry
4894,Toast
4894,Coffee
4895,Tea
4895,Sandwich
4896,Tea
4896,Hot chocolate
4896,Spanish Brunch
4896,Granola
4896,Sandwich
4897,Coffee
4897,Medialuna
4898,Bread
4899,Coffee
4900,Coffee
4900,Toast
4901,Coffee
4901,Coffee
4901,Pastry
4902,Bread
4903,Farm House
4904,Bread
4904,Cookies
4905,Bread
4906,Hot chocolate
4906,Hot chocolate
4906,Cake
4907,Pastry
4907,Cake
4907,Mineral water
4908,Tea
4909,Tea
4909,Jammie Dodgers
4909,Cake
4909,Juice
4910,Tiffin
4911,Cake
4911,Muffin
4912,Coffee
4912,Coke
4912,Juice
4912,Truffles
4912,Medialuna
4913,Coffee
4914,Coffee
4915,Coffee
4915,Coffee
4916,Coffee
4917,Coffee
4917,Pastry
4918,Cake
4918,Coffee
4919,Bread
4919,Tiffin
4920,Scandinavian
4920,Bread
4921,Coffee
4921,Tea
4921,Alfajores
4922,Chicken Stew
4923,Coffee
4924,Coffee
4924,Juice
4924,Medialuna
4924,Crisps
4925,Coffee
4926,Farm House
4927,Salad
4927,Coffee
4928,Bread
4929,Bread
4929,Medialuna
4930,Coffee
4930,Coffee
4930,Sandwich
4931,Hot chocolate
4931,Chicken Stew
4931,NONE
4932,Coffee
4932,Tea
4932,Sandwich
4932,Medialuna
4933,Bread
4933,Tea
4933,Chicken Stew
4933,Soup
4933,Cake
4933,Pastry
4933,Alfajores
4933,Focaccia
4934,Bread
4934,Coffee
4934,Soup
4934,Muffin
4935,Bread
4936,Coffee
4936,Tea
4936,Cake
4937,Sandwich
4937,Sandwich
4937,Coffee
4937,Tea
4938,Coffee
4938,Coffee
4939,Bread
4940,Coffee
4941,Bread
4942,Hot chocolate
4943,Coffee
4943,Bread
4943,Tiffin
4943,Bread
4944,Hot chocolate
4945,Hot chocolate
4945,Coffee
4945,Tiffin
4946,Coffee
4946,Cookies
4946,Bread
4948,Farm House
5336,Bread
5337,Bread
5337,Medialuna
5338,Tea
5339,Bread
5339,Coffee
5340,Bread
5341,Farm House
5342,Bread
5342,Coffee
5342,Tea
5342,Cookies
5342,Hot chocolate
5343,Coffee
5344,Coffee
5345,Bread
5345,Muffin
5345,Coffee
5346,Muffin
5347,Cookies
5347,Juice
5348,Cookies
5348,Cookies
5348,Coffee
5348,Hot chocolate
5349,Tea
5349,Muffin
5349,Cake
5349,Juice
5349,Coffee
5350,Tea
5350,Muffin
5350,Cake
5350,Juice
5350,Coffee
5352,Coffee
5353,Bread
5353,Coffee
5353,Toast
5354,Coffee
5354,Hot chocolate
5354,Art Tray
5354,Sandwich
5355,Juice
5355,Tea
5355,Muffin
5356,Coffee
5356,Coffee
5357,Coffee
5358,Coffee
5358,Coffee
5358,Cookies
5359,Bread
5359,Baguette
5360,Coffee
5360,Bread
5361,Coffee
5362,Bread
5362,Spanish Brunch
5363,Coffee
5363,Muffin
5364,Hot chocolate
5364,Baguette
5365,Coffee
5365,Sandwich
5365,Medialuna
5366,Bread
5367,Coffee
5367,Tea
5367,Soup
5368,Bread
5368,Medialuna
5369,Chicken Stew
5370,Spanish Brunch
5370,Tea
5370,Coffee
5371,Coffee
5371,Soup
5371,Coffee
5371,Muffin
5372,Cake
5372,Soup
5372,Tea
5373,Sandwich
5373,Bread
5373,Muffin
5374,Sandwich
5374,Coffee
5374,Bread
5375,Bread
5375,Baguette
5376,Pastry
5376,Bread
5376,Jam
5377,Bread
5378,Pastry
5379,Cake
5379,Cake
5380,Chicken Stew
5380,Spanish Brunch
5381,Bread
5381,Farm House
5382,Tea
5382,Cake
5383,Tea
5383,Tea
5383,Medialuna
5384,Tea
5384,Coffee
5384,Cookies
5385,Coffee
5385,Muffin
5386,Bread
5776,Bread
5777,Coffee
5777,Bread
5777,NONE
5777,Toast
5778,Bread
5778,Bread
5778,Coffee
5779,Cookies
5780,Coffee
5780,Bread
5781,Farm House
5782,Bread
5783,Coffee
5783,Cookies
5784,Baguette
5785,Bread
5785,Bread
5786,Alfajores
5787,Juice
5787,Hot chocolate
5787,Coffee
5787,Tea
5787,Pastry
5787,Brownie
5788,Coffee
5788,Coffee
5788,Bread
5789,Cake
5789,Coffee
5790,Coffee
5790,Cake
5791,Bread
5792,Bread
5792,Bread
5793,Juice
5793,Tea
5793,Bread
5793,Cake
5794,Tea
5794,Bread
5794,Cookies
5794,Sandwich
5794,Juice
5795,Bread
5795,Cake
5796,Coke
5796,Alfajores
5796,Hot chocolate
5797,Cake
5798,Sandwich
5799,Tea
5799,Cake
5799,Pastry
5800,Bread
5800,Coffee
5800,Coffee
5800,Soup
5800,Soup
5800,Bread
5800,Farm House
5801,Sandwich
5801,Bread
5802,Tea
5802,Mineral water
5802,Soup
5802,Cake
5803,Bread
5803,Chicken Stew
5803,Sandwich
5803,Coffee
5804,Medialuna
5805,Jam
5805,Scandinavian
5806,Cake
5807,Juice
5807,Coffee
5807,Coffee
5807,Bare Popcorn
5807,Salad
5807,Extra Salami or Feta
5807,Spanish Brunch
5807,Farm House
5808,Bare Popcorn
5809,Valentine's card
5810,Tea
5810,Sandwich
5810,Bread
5810,Cake
5811,Tea
5811,Tea
5811,Spanish Brunch
5811,Chicken Stew
5811,Fudge
5811,Alfajores
5812,Coffee
5813,Coffee
5813,Pastry
5813,Bread
5814,Bread
5814,Alfajores
5815,Coffee
5815,Coffee
5815,Cookies
5816,Bread
5817,Coffee
5818,Coffee
5818,Coffee
5818,Juice
5818,Cake
5818,Alfajores
5819,Hot chocolate
5820,Coke
5820,Sandwich
5821,Bread
5822,Baguette
5823,Coffee
5823,Bread
5823,Cookies
5823,Juice
5824,Coffee
5824,Cake
6246,Bread
6246,Bread
6247,Coffee
6247,Cookies
6248,Bread
6248,Toast
6249,Bread
6249,Coffee
6249,Pastry
6249,Pastry
6250,Farm House
6251,Scandinavian
6252,Coffee
6252,Brownie
6253,Bread
6253,Hot chocolate
6254,Coffee
6254,Toast
6255,Coffee
6256,Coffee
6256,Tea
6256,Brownie
6256,Farm House
6257,Coffee
6257,Coffee
6257,Cookies
6257,Cookies
6257,Toast
6257,Juice
6258,Valentine's card
6259,NONE
6259,Coffee
6259,Coffee
6259,Extra Salami or Feta
6259,Bread
6260,Valentine's card
6261,Hot chocolate
6261,Coffee
6261,Cookies
6261,Cookies
6262,Coffee
6262,Medialuna
6262,Medialuna
6262,Sandwich
6263,Bread
6264,Bread
6265,Bread
6266,Soup
6266,Bread
6266,Coffee
6267,Coffee
6267,Soup
6267,Pastry
6267,Jam
6268,Eggs
6268,Coffee
6269,Baguette
6270,Coffee
6271,Bread
6272,Pastry
6273,Scandinavian
6273,Cookies
6274,Coke
6274,Soup
6275,Sandwich
6275,Coffee
6276,Coke
6276,Sandwich
6277,Coffee
6277,Chicken Stew
6278,Chicken Stew
6278,Coffee
6279,Juice
6279,Toast
6279,Sandwich
6279,Sandwich
6279,Tea
6279,Coffee
6279,Cookies
6279,Cookies
6279,Alfajores
6279,Alfajores
