Transaction,Item
1225,Medialuna
1226,Brownie
1227,Muffin
1228,Hearty & Seasonal
1228,NONE
1229,Coffee
1229,Bread
1229,NONE
1230,Coffee
1230,Alfajores
1231,Coffee
1231,Coffee
1231,Keeping It Local
1231,Bread
1232,Bread
1233,Coffee
1234,NONE
1234,Coffee
1234,Coffee
1234,Hot chocolate
1234,Medialuna
1235,Brownie
1235,Bread
1236,Bread
1237,Sandwich
1237,NONE
1237,Coffee
1237,Coffee
1238,Bread
1238,Bread
1238,Brownie
1239,Brownie
1239,Coffee
1239,Bread
1240,Sandwich
1240,Brownie
1240,Hot chocolate
1240,Coffee
1241,Coffee
1242,Bread
1242,NONE
1242,Mineral water
1243,Coffee
1243,Coffee
1243,NONE
1244,Bread
1245,Bread
1246,Coffee
1247,Bread
1248,NONE
1248,Bacon
1248,Art Tray
1248,Coffee
1248,Coffee
1248,Juice
1249,Bread
1250,Coffee
1251,Hearty & Seasonal
1251,Coffee
1251,Tea
1252,Brownie
1252,Medialuna
1252,Muffin
1253,Bread
1254,Bread
1254,Brownie
1254,Muffin
1254,Bread
1254,My-5 Fruit Shoot
1255,Brownie
1255,Alfajores
1255,Coffee
1255,Bread
1256,Bread
1256,Jam
1256,Spread
1257,Brownie
1258,Coffee
1258,Hearty & Seasonal
1259,Bread
1259,Bread
1259,Keeping It Local
1259,NONE
1259,Hearty & Seasonal
1259,Tea
1260,Coffee
1260,Coke
1260,Mineral water
1260,Bread
1260,Brownie
1261,Muffin
1261,Coffee
1261,Tea
1262,Bread
1263,Bread
1264,Coffee
1264,Coffee
1264,Tea
1264,Frittata
1264,Keeping It Local
1264,Bread
1265,Cookies
1266,Bread
1266,Cake
1267,Coffee
1267,Coffee
1267,Fudge
1267,Bread
1268,Muffin
1269,Coffee
1269,Kids biscuit
1270,Juice
1270,Muffin
1270,Brownie
1271,Kids biscuit
1272,Kids biscuit
1273,Art Tray
1273,Tartine
1274,Fudge
1274,NONE
1274,My-5 Fruit Shoot
1274,Kids biscuit
1274,Muffin
1729,Coffee
1729,Coffee
1730,Bread
1731,Hot chocolate
1731,Coffee
1731,Cake
1732,Coffee
1732,Bread
1733,Scandinavian
1733,Pastry
1733,Juice
1734,Bread
1734,Coffee
1735,Bread
1736,Farm House
1736,Pastry
1736,Pastry
1736,Medialuna
1737,Alfajores
1737,Alfajores
1737,Coffee
1737,Coffee
1738,Bread
1739,Keeping It Local
1739,Coffee
1739,Coffee
1740,Scandinavian
1740,Pastry
1740,Hot chocolate
1740,Coffee
1740,Bread
1741,Bread
1742,Bread
1742,Coffee
1743,Pastry
1743,Coffee
1744,Smoothies
1744,Keeping It Local
1744,Coffee
1745,Coffee
1745,Coffee
1746,Pastry
1746,Medialuna
1747,Tea
1747,Cake
1748,Cake
1748,Mineral water
1749,Farm House
1749,Cake
1749,Medialuna
1749,Tea
1749,Coffee
1750,Hot chocolate
1750,Coffee
1750,Bread
1751,Bread
1752,Alfajores
1752,Cake
1752,Coffee
1752,Sandwich
1752,Sandwich
1752,My-5 Fruit Shoot
1753,Farm House
1754,Jam
1755,NONE
1755,Bread
1755,Coffee
1755,Cake
1756,Bread
1756,Coffee
1757,Tartine
1758,Bread
1758,Medialuna
1758,NONE
1758,Farm House
1759,Bread
1759,Brownie
1759,Cake
1760,Cake
1760,Mineral water
1760,Alfajores
1760,Coffee
1760,Coffee
1760,NONE
1761,NONE
1761,Bread
1762,Coffee
1762,Coffee
1763,Bread
1763,Jam
1764,Brownie
1765,Coffee
1765,NONE
1765,Sandwich
1765,Mineral water
1767,Coffee
1767,Coffee
1768,Bread
1769,Bread
1769,Mineral water
1770,Farm House
1771,Medialuna
1771,Coffee
1772,Juice
1772,Cookies
1772,Alfajores
1772,Coffee
1772,Focaccia
1773,Bread
1774,Sandwich
1774,Sandwich
1774,Brownie
1775,Alfajores
1775,Bread
1775,My-5 Fruit Shoot
1775,Juice
1776,Bread
1777,Fudge
1777,Dulce de Leche
1777,Coffee
1777,Cake
1777,Brownie
1778,Hot chocolate
1778,Coffee
1778,Cake
1779,Coffee
1779,Medialuna
1779,Alfajores
1780,Coffee
1780,Keeping It Local
1780,Farm House
1781,Bread
1782,Medialuna
1782,Truffles
1783,Cake
1783,Bread
1783,Tea
1783,Truffles
1784,Bread
1785,Coffee
1785,Brownie
1786,Coffee
1786,Bread
1787,Medialuna
1787,Brownie
1787,Tea
1788,Bread
1788,Scandinavian
1789,Medialuna
1789,Hot chocolate
1789,Cake
1789,Alfajores
1789,Truffles
1790,Brownie
1790,Medialuna
1790,Coffee
1791,Coffee
1791,Medialuna
1791,Truffles
1792,Cake
1792,Tea
1793,Mineral water
1793,Hot chocolate
1793,Cookies
1793,Cake
1794,Cookies
1795,Bread
1796,Hot chocolate
1796,Cake
1797,Truffles
1797,Farm House
1797,Bread
1798,Tea
1799,Farm House
2158,Coffee
2158,The Nomad
2158,NONE
2158,Bread
2159,Coffee
2160,Coffee
2160,Jammie Dodgers
2160,NONE
2160,Juice
2161,Medialuna
2162,Coffee
2162,Tea
2162,Juice
2162,Smoothies
2162,Jammie Dodgers
2162,Muffin
2162,Juice
2162,Bakewell
2163,Cake
2163,Pastry
2164,Coffee
2164,Brownie
2165,Juice
2165,Jammie Dodgers
2166,Coffee
2167,Coffee
2167,Bakewell
2168,Bread
2168,Tea
2168,NONE
2168,Pastry
2169,Bread
2169,Coffee
2169,Bread
2169,Hot chocolate
2170,NONE
2170,Pastry
2170,Coffee
2170,Hot chocolate
2171,Bread
2171,Bread
2171,Coffee
2172,Alfajores
2172,Pastry
2173,Bread
2174,Coffee
2174,Hot chocolate
2174,Muffin
2175,Bread
2175,Coffee
2175,Coffee
2175,Smoothies
2175,Pastry
2176,Brownie
2176,Hot chocolate
2176,Coffee
2177,Tartine
2177,Hearty & Seasonal
2178,Fudge
2179,Bread
2180,Coffee
2181,Coffee
2181,Keeping It Local
2182,Coffee
2182,Tea
2182,Medialuna
2183,Medialuna
2183,Jammie Dodgers
2183,Tea
2183,Hot chocolate
2183,NONE
2183,Muffin
2184,NONE
2184,Coffee
2185,Coffee
2185,Keeping It Local
2186,Coffee
2186,Medialuna
2186,Coffee
2187,Bread
2187,Hot chocolate
2187,Medialuna
2188,Bread
2189,Bread
2190,Muffin
2190,Muffin
2190,Brownie
2190,Alfajores
2190,Hot chocolate
2190,Coffee
2190,Coffee
2191,Pastry
2192,Brownie
2192,Coffee
2193,Jammie Dodgers
2194,Coffee
2194,Hearty & Seasonal
2195,Art Tray
2195,Hearty & Seasonal
2195,Hearty & Seasonal
2195,Tea
2195,Coffee
2196,Coffee
2196,Coffee
2196,Coffee
2196,Alfajores
2196,Brownie
2197,Coffee
2197,Coffee
2197,Medialuna
2197,Hearty & Seasonal
2198,Coffee
2198,Bread
2198,Farm House
2199,Farm House
2200,Coffee
2200,Tea
2200,Cake
2201,Hearty & Seasonal
2201,Tea
2202,Hot chocolate
2202,Coffee
2202,Coffee
2203,Bakewell
2203,Cake
2204,Coffee
2204,Hearty & Seasonal
2205,Coffee
2205,Muffin
2206,Cake
2206,Brownie
2207,Coffee
2207,Coffee
2207,Sandwich
2207,NONE
2207,Bakewell
2207,Cookies
2207,Art Tray
2208,Bakewell
2209,Coffee
2210,Coffee
2210,Coffee
2210,Medialuna
2210,Cookies
2211,Alfajores
2211,Cake
2211,Coffee
2211,Coffee
2212,Fudge
2213,Mineral water
2213,NONE
2214,Brownie
2214,Bakewell
2214,Bread
2214,Coffee
2215,Coffee
2215,Tea
2216,Coffee
2577,Coffee
2577,Medialuna
2578,Bread
2579,Pastry
2579,Bread
2580,Bread
2580,Toast
2581,Bread
2581,Medialuna
2581,Toast
2582,Coffee
2582,Scone
2582,NONE
2582,Pastry
2583,Coffee
2583,Tea
2583,Muffin
2583,Muffin
2584,Coffee
2584,Toast
2585,Coffee
2585,Coffee
2585,Medialuna
2585,Pastry
2586,Bread
2586,Ella's Kitchen Pouches
2587,Coffee
2587,Toast
2588,Bread
2588,Medialuna
2589,Hot chocolate
2589,Tea
2590,Bread
2590,Muffin
2591,NONE
2591,Coffee
2591,Bread
2591,Coffee
2592,Farm House
2593,Coffee
2593,Coffee
2594,NONE
2594,NONE
2594,Bread
2594,Alfajores
2594,Cookies
2595,Coffee
2595,Medialuna
2595,Pastry
2595,Alfajores
2596,Bread
2596,Coffee
2597,Bread
2598,Coffee
2598,Truffles
2598,NONE
2598,NONE
2599,Coffee
2599,Fudge
2599,Fudge
2599,Bread
2600,Bread
2601,Coffee
2601,Bread
2602,Bread
2603,Coffee
2603,Medialuna
2603,Crepes
2603,Alfajores
2604,Coffee
2604,Coffee
2604,NONE
2604,Cake
2605,Bread
2605,Coffee
2605,Cake
2605,Cookies
2606,Coffee
2607,Bread
2608,Farm House
2609,Bread
2610,Coffee
2610,Medialuna
2611,Hot chocolate
2611,Tea
2611,Coffee
2611,Coffee
2611,Cake
2612,Tea
2612,Hot chocolate
2612,Truffles
2613,Hot chocolate
2613,Hot chocolate
2613,Hot chocolate
2614,Coffee
2614,Coffee
2614,Coffee
2614,NONE
2614,Sandwich
2614,Crepes
2615,Bread
2615,Crepes
2616,Bread
2616,Muffin
2616,Cake
2616,Coffee
2616,Medialuna
2617,Coffee
2618,Bread
2618,Coffee
2618,Cookies
2619,Medialuna
2619,Crepes
2620,Muffin
2621,Medialuna
2621,Tea
2622,Pastry
2623,Tea
2624,Coffee
2624,Scone
2624,Coffee
2625,Bread
2625,Coffee
2625,Coffee
2625,Coffee
2626,Truffles
2626,Tea
2627,Cookies
2627,Cookies
2972,Bread
2972,NONE
2973,Coffee
2973,Medialuna
2974,Bread
2974,Farm House
2975,Bread
2976,Coffee
2976,Pastry
2977,Bread
2977,Coffee
2978,Medialuna
2978,Coffee
2979,Scone
2979,Bread
2980,Coffee
2980,Coke
2981,Coffee
2982,Truffles
2983,Bread
2984,Mineral water
2985,Hot chocolate
2985,Coffee
2985,Bread
2985,Toast
2985,Medialuna
2985,Alfajores
2985,Fudge
2986,Jam
2987,Medialuna
2987,Bakewell
2987,Coffee
2987,Bread
2987,Toast
2988,Coffee
2989,Bread
2990,Coffee
2990,Coffee
2990,Bakewell
2990,Medialuna
2991,Coffee
2991,Coffee
2991,Bread
2992,Farm House
2993,Bread
2994,Medialuna
2994,Scone
2994,Coffee
2994,Coffee
2995,Bread
2996,Farm House
2996,Coffee
2996,Medialuna
2996,Bread
2997,Smoothies
2997,NONE
2998,NONE
2998,Coffee
2999,NONE
3000,Medialuna
3000,Coffee
3001,Mineral water
3002,NONE
3002,Bread
3002,Mineral water
3002,Hot chocolate
3003,Sandwich
3003,Tea
3004,Coffee
3004,NONE
3004,Cookies
3005,Alfajores
3005,Alfajores
3006,Vegan mincepie
3006,Bread
3006,Coffee
3007,Coffee
3007,NONE
3008,Medialuna
3009,Coffee
3009,Frittata
3009,Toast
3010,NONE
3010,NONE
3010,Coffee
3010,Hot chocolate
3010,Muffin
3011,Coffee
3011,Scandinavian
3013,NONE
3013,Bakewell
3013,Tea
3015,NONE
3015,Coffee
3016,NONE
3017,Frittata
3017,Coffee
3018,Scandinavian
3019,Coffee
3019,Coffee
3020,NONE
3020,NONE
3020,Coffee
3020,Tea
3021,Scandinavian
3022,Bread
3388,NONE
3388,Medialuna
3389,Coffee
3390,Coffee
3390,Bread
3391,Coffee
3392,Bread
3393,Coffee
3393,Cookies
3393,Bread
3393,Toast
3394,Coffee
3394,Brownie
3394,Medialuna
3395,Hot chocolate
3395,Coffee
3395,Brownie
3396,Tea
3396,Hot chocolate
3397,Tea
3397,Scone
3397,Bread
3398,Medialuna
3398,Coffee
3398,Coffee
3399,Bread
3399,Coffee
3399,Hot chocolate
3399,Coffee
3399,Pastry
3399,Scone
3400,Muesli
3400,The Nomad
3400,Coffee
3400,Bread
3401,Bread
3401,NONE
3402,Fudge
3403,Bread
3404,Coffee
3404,Coffee
3405,Bread
3406,Bread
3407,Coffee
3407,Brownie
3407,Vegan mincepie
3408,Dulce de Leche
3409,Coffee
3409,Coffee
3410,Coffee
3411,Farm House
3412,NONE
3412,NONE
3412,Coffee
3413,Coffee
3413,Brownie
3414,Coffee
3415,Coffee
3415,Hot chocolate
3415,Vegan mincepie
3416,NONE
3416,NONE
3416,Bread
3417,Coffee
3417,Frittata
3418,Medialuna
3418,Coffee
3419,Coffee
3419,Juice
3419,Mineral water
3419,Medialuna
3419,Crisps
3419,Frittata
3420,Coffee
3421,Coffee
3421,NONE
3421,Cookies
3422,Bread
3423,Bread
3424,Coffee
3424,Coffee
3424,Cake
3424,Bread
3424,Dulce de Leche
3424,Bread
3425,Coffee
3425,Hot chocolate
3425,Bread
3426,Coke
3427,Fudge
3428,Fudge
3429,Tea
3429,Juice
3429,Cake
3429,Tartine
3430,Brownie
3430,Medialuna
3430,Hot chocolate
3430,Coffee
3431,Coffee
3432,Bread
3433,Coffee
3433,Bread
3434,Coffee
3434,Hot chocolate
3434,Coffee
3434,Cookies
3434,Vegan mincepie
4090,Bread
4362,Bread
4362,Pastry
4363,Medialuna
4363,Coffee
4364,Medialuna
4364,Pastry
4365,Bread
4366,Bread
4366,Coffee
4366,Medialuna
4367,Bread
4368,Coffee
4368,Tiffin
4369,Bread
4370,Bread
4371,Bread
4371,Coffee
4371,NONE
4371,Medialuna
4372,Tea
4372,Muesli
4372,NONE
4372,Bread
4373,Scandinavian
4374,Coffee
4374,Hot chocolate
4374,Tiffin
4374,Bread
4375,Coffee
4376,Tea
4376,Smoothies
4376,Sandwich
4376,NONE
4377,Tiffin
4377,Bread
4377,Smoothies
4377,Coffee
4377,Jammie Dodgers
4377,Sandwich
4378,Coffee
4378,Bread
4379,Coffee
4379,Coffee
4379,Sandwich
4379,Sandwich
4380,Bread
4381,Bread
4382,Coffee
4382,NONE
4383,Bread
4384,Coffee
4385,Vegan mincepie
4385,Jammie Dodgers
4385,Cake
4385,Tiffin
4386,Farm House
4387,The Nomad
4387,Tea
4388,Bread
4389,Coffee
4389,Coffee
4389,Hot chocolate
4389,Hot chocolate
4389,Cookies
4389,Sandwich
4390,Coffee
4391,Coffee
4391,Cake
4392,Coffee
4392,Truffles
4392,The Nomad
4392,Muffin
4393,The Nomad
4393,NONE
4393,Frittata
4393,Sandwich
4393,Coffee
4393,Coffee
4393,Bread
4394,Coffee
4394,Coffee
4395,Coffee
4395,Coffee
4396,Bread
4396,Sandwich
4397,Coffee
4397,Coffee
4398,Coffee
4398,Bread
4398,Cake
4398,Tiffin
4399,Tiffin
4399,Muffin
4399,The Nomad
4399,Truffles
4399,Bread
4400,Tea
4401,Juice
4402,Bread
4402,Vegan mincepie
4403,Bread
4403,Coffee
4403,Medialuna
4403,Hearty & Seasonal
4403,Bread
4404,Tea
4404,Hot chocolate
4405,Afternoon with the baker
4726,Coffee
4726,Cake
4727,Medialuna
4728,Cake
4728,Bread
4728,Jammie Dodgers
4729,Bread
4730,Coffee
4730,The Nomad
4731,The Nomad
4731,Tea
4731,Bread
4731,Tiffin
4732,Coffee
4732,Bread
4733,Coffee
4734,Bread
4734,Coffee
4734,Brioche and salami
4735,Coffee
4735,Coffee
4735,Granola
4735,Bread
4736,Coffee
4736,Coffee
4736,Juice
4736,Cake
4736,Scone
4737,Coffee
4737,Bread
4738,Bread
4738,Bread
4739,Bread
4740,Bread
4740,Farm House
4741,Medialuna
4741,Pastry
4741,Coffee
4741,Coffee
4741,Bread
4742,Coffee
4742,Bread
4742,Farm House
4743,Coffee
4743,Pastry
4744,Pastry
4744,Bread
4745,Bread
4746,Coffee
4746,Bread
4747,Coffee
4748,Bread
4748,Juice
4748,Jammie Dodgers
4748,Brownie
4749,Toast
4749,Granola
4749,Pastry
4749,Coffee
4749,Bread
4750,Coffee
4750,Cake
4750,Tiffin
4750,Granola
4751,Gingerbread syrup
4751,Coffee
4752,Hearty & Seasonal
4752,Coffee
4752,Cake
4753,Pastry
4753,Tea
4753,NONE
4753,NONE
4753,Coffee
4753,Bread
4754,Coffee
4754,Alfajores
4755,NONE
4756,Medialuna
4756,Jammie Dodgers
4756,Muffin
4756,Sandwich
4757,Bread
4758,Coffee
4758,Tea
4758,Juice
4759,Alfajores
4760,Hearty & Seasonal
4760,Truffles
4760,Mineral water
4760,Bread
4760,Scone
4760,Bread
4761,Coffee
4761,Jammie Dodgers
4761,Cookies
4762,Bread
4762,Toast
4763,Coffee
4763,Bread
4763,Bread
4764,Coffee
4764,Truffles
4765,Scone
4765,Bread
4765,Bread
4766,Coffee
4766,Tea
4766,Cake
4766,Jammie Dodgers
4767,Coffee
4767,Jammie Dodgers
4768,Bread
4769,Medialuna
4769,Alfajores
4769,Coffee
4769,Tea
4770,Brownie
4770,Alfajores
4770,Hot chocolate
4770,Tea
4770,Bread
5115,Bread
5116,Scone
5116,Cookies
5116,Coffee
5116,Juice
5117,Coffee
5117,Coffee
5117,Brownie
5117,Scone
5118,Coffee
5119,Tea
5119,Raspberry shortbread sandwich
5120,Afternoon with the baker
5121,Hot chocolate
5121,Coffee
5121,Tea
5121,Alfajores
5121,Pastry
5121,Tiffin
5122,Coffee
5122,Medialuna
5123,Toast
5123,Coffee
5124,Coffee
5125,Coffee
5125,Coffee
5125,Toast
5126,Coffee
5127,Bread
5127,Coffee
5127,Bread
5128,Bread
5128,Eggs
5129,Bread
5130,Bread
5130,Bread
5130,Coffee
5130,Scone
5130,Frittata
5131,Medialuna
5132,Bread
5133,Coffee
5133,Bread
5133,Bread
5134,Coffee
5134,Coffee
5134,Toast
5134,NONE
5135,Medialuna
5136,Scone
5137,Tea
5137,Coffee
5137,Toast
5137,Bread
5138,Bread
5138,Alfajores
5139,Coffee
5139,NONE
5139,Cake
5140,Coffee
5140,Cake
5140,Bread
5141,Bread
5141,Coffee
5141,Tea
5142,Hot chocolate
5142,Cake
5142,Bread
5143,Tea
5144,Alfajores
5144,Coffee
5145,Hot chocolate
5145,Coffee
5146,Hot chocolate
5146,Smoothies
5146,The Nomad
5146,Bread
5146,Afternoon with the baker
5147,Tea
5148,Bread
5149,Jammie Dodgers
5150,The Nomad
5150,Juice
5150,Coffee
5150,Coffee
5151,Bread
5151,Scone
5151,Pastry
5151,Cake
5151,Bread
5152,Coffee
5152,Scone
5152,Sandwich
5153,Coffee
5153,Cake
5153,Pastry
5154,Tea
5154,Cookies
5154,Soup
5155,Hot chocolate
5155,Bread
5155,Cake
5155,Jammie Dodgers
5156,Soup
5157,Salad
5158,Pastry
5158,Frittata
5159,Bread
5160,Alfajores
5160,Jammie Dodgers
5160,Cake
5160,Tiffin
5160,Cake
5161,Soup
5161,Salad
5161,Extra Salami or Feta
5161,Sandwich
5161,Coffee
5161,Coffee
5161,Coffee
5162,Coffee
5162,Coffee
5162,Alfajores
5163,Cake
5164,Tea
5164,Tea
5165,Smoothies
5165,Tea
5165,Hot chocolate
5165,Jammie Dodgers
5166,Coffee
5166,Bread
5167,Toast
5167,Soup
5167,Coffee
5167,Juice
5168,Alfajores
5168,Coffee
5168,Bread
5169,Coffee
5169,Coffee
5169,Spanish Brunch
5169,Duck egg
5170,Soup
5170,Coffee
5170,Cake
5171,Coffee
5172,Sandwich
5173,Coffee
5173,Coffee
5173,Sandwich
5173,Sandwich
5174,Tea
5174,Toast
5175,Coffee
5176,Truffles
5176,Juice
5176,Bread
5176,Jammie Dodgers
5176,Cake
5176,Medialuna
5177,Coffee
5177,Jammie Dodgers
5178,Bread
5179,Smoothies
5179,Tea
5179,Bread
5179,Fudge
5566,Bread
5566,Pastry
5567,Baguette
5567,Brownie
5568,Bread
5569,Cookies
5569,Coffee
5569,Pastry
5569,Cookies
5570,Coffee
5571,Coffee
5571,Hot chocolate
5571,Bread
5572,Coffee
5573,Coffee
5573,Pastry
5573,Coffee
5574,Tea
5575,Coffee
5576,Pastry
5576,Muffin
5577,Coffee
5577,Tea
5577,Soup
5577,NONE
5578,Cookies
5578,Brownie
5579,Baguette
5580,Baguette
5581,Farm House
5582,Coffee
5583,Coffee
5583,Coffee
5583,Medialuna
5583,Cookies
5584,Farm House
5585,Coffee
5585,Granola
5585,Bread
5586,Coffee
5586,NONE
5586,Spanish Brunch
5587,Cake
5587,Bread
5587,Baguette
5588,The Nomad
5588,NONE
5588,Coffee
5588,Farm House
5588,Coffee
5589,Bread
5589,Bread
5590,NONE
5590,Juice
5591,NONE
5591,Spanish Brunch
5591,Extra Salami or Feta
5591,Coffee
5592,Bread
5592,Granola
5592,Pastry
5593,NONE
5593,Bread
5593,Coffee
5593,Pastry
5594,Bread
5594,Bread
5595,Brownie
5596,NONE
5596,Spanish Brunch
5596,Coffee
5596,Smoothies
5597,Bread
5597,Coffee
5597,Pastry
5597,Scone
5598,Hot chocolate
5598,Coffee
5598,Sandwich
5598,Toast
5598,Cake
5599,Bread
5600,Pastry
5600,Coffee
5600,Coffee
5600,Bread
5601,Hot chocolate
5601,Tea
5601,Alfajores
5601,Medialuna
5601,Medialuna
5603,Tea
5603,Bread
5604,Sandwich
5604,NONE
5604,Juice
5604,Truffles
5604,Coffee
5604,Medialuna
5604,Scone
5605,Bread
5605,Coffee
5605,Sandwich
5605,Medialuna
5605,NONE
5606,Coffee
5606,Bread
5606,Pastry
5606,Frittata
5607,Frittata
5607,Bread
5608,Coffee
5608,Soup
5608,Sandwich
5609,Coffee
5609,Sandwich
5609,Salad
5610,Salad
5611,Bread
