Transaction,Item
5800,Bread
5800,Coffee
5800,Coffee
5800,Soup
5800,Soup
5800,Bread
5800,Farm House
5801,Sandwich
5801,Bread
5802,Tea
5802,Mineral water
5802,Soup
5802,Cake
5803,Bread
5803,Chicken Stew
5803,Sandwich
5803,Coffee
5804,Medialuna
5805,Jam
5805,Scandinavian
5806,Cake
5807,Juice
5807,Coffee
5807,Coffee
5807,Bare Popcorn
5807,Salad
5807,Extra Salami or Feta
5807,Spanish Brunch
5807,Farm House
5808,Bare Popcorn
5809,Valentine's card
5810,Tea
5810,Sandwich
5810,Bread
5810,Cake
5811,Tea
5811,Tea
5811,Spanish Brunch
5811,Chicken Stew
5811,Fudge
5811,Alfajores
5812,Coffee
5813,Coffee
5813,Pastry
5813,Bread
5814,Bread
5814,Alfajores
5815,Coffee
5815,Coffee
5815,Cookies
5816,Bread
5817,Coffee
5818,Coffee
5818,Coffee
5818,Juice
5818,Cake
5818,Alfajores
5819,Hot chocolate
5820,Coke
5820,Sandwich
5821,Bread
5822,Baguette
5823,Coffee
5823,Bread
5823,Cookies
5823,Juice
5824,Coffee
5824,Cake
5826,Bread
5827,Bread
5828,Bread
5828,Toast
5829,Bread
5829,Tea
5829,Toast
5829,Cake
5830,Toast
5830,Bread
5831,Cookies
5832,Coffee
5832,Coffee
5832,Toast
5833,Bread
5833,Pastry
5834,Bread
5834,Hot chocolate
5834,Medialuna
5835,Farm House
5836,Coffee
5836,NONE
5837,Farm House
5837,Gingerbread syrup
5838,Coffee
5838,Coffee
5838,Coffee
5838,Bread
5838,Pastry
5838,Alfajores
5839,Coffee
5839,Sandwich
5839,Baguette
5840,Coffee
5840,Medialuna
5841,Bread
5842,Scandinavian
5843,Cookies
5843,Bread
5843,Bread
5844,Coke
5845,Medialuna
5845,Pastry
5846,Coffee
5846,Tea
5846,Toast
5847,Alfajores
5848,Bread
5849,Coffee
5849,Bread
5849,Bread
5850,Coffee
5850,Bread
5850,Sandwich
5851,Coffee
5851,Alfajores
5852,Truffles
5852,Juice
5852,Coffee
5852,Bread
5852,Pastry
5852,Scone
5853,Scandinavian
5853,Bread
5854,Bread
5855,Tea
5855,Soup
5856,Soup
5856,Truffles
5857,Soup
5857,Scone
5857,Tea
5858,Truffles
5858,Sandwich
5859,Soup
5859,Coffee
5860,NONE
5860,Cake
5861,Soup
5862,Coffee
5862,Toast
5863,Bread
5864,Bread
5865,Tea
5865,Bread
5866,Coffee
5866,Chicken Stew
5866,Toast
5867,Bread
5867,NONE
5868,Sandwich
5868,Coffee
5868,Cake
5868,Coffee
5868,Sandwich
5869,Cake
5870,Cookies
5870,Bread
5871,Coffee
5871,Hot chocolate
5871,Juice
5871,Truffles
5871,Mineral water
5871,Sandwich
5871,Sandwich
5872,Coffee
5872,Sandwich
5873,Coffee
5873,Bread
5874,Tea
5874,Coffee
5874,Bread
5875,Afternoon with the baker
5876,Tea
5876,Cookies
5877,Coffee
5877,Soup
5878,Soup
5878,Coffee
5879,Farm House
5880,Coffee
5880,Cake
5881,Coffee
5882,Coffee
5883,Coffee
5883,Tea
5884,Bread
5884,Bread
5884,Eggs
5885,Baguette
5885,Scandinavian
5886,Coffee
5886,Bread
5887,Coffee
5887,Scone
5888,Eggs
5888,Hot chocolate
5888,Coffee
5888,Alfajores
5889,Bread
5889,Tea
5890,Coffee
5891,Coffee
5892,Cake
5893,Pastry
5893,Baguette
5894,Coffee
5894,Coffee
5894,Toast
5894,NONE
5895,NONE
5895,Extra Salami or Feta
5895,Coffee
5896,Bread
5896,Pastry
5897,Scandinavian
5898,Pastry
5898,Coffee
5899,NONE
5899,Coffee
5899,Coffee
5899,Cookies
5900,Coffee
5901,Farm House
5902,Farm House
5902,Cake
5903,Coffee
5903,Coffee
5904,Coffee
5905,Coffee
5905,Bread
5905,Bread
5905,Pastry
5906,Bread
5907,NONE
5907,Toast
5907,Truffles
5907,Bread
5908,NONE
5908,Bread
5909,Jam
5910,Coffee
5910,Coffee
5910,NONE
5911,Coffee
5912,Bread
5913,Coffee
5914,Tea
5914,Coffee
5914,Cake
5915,Coffee
5915,Coffee
5915,Brownie
5916,Farm House
5917,Coffee
5918,Sandwich
5918,Coffee
5919,Farm House
5919,Pastry
5920,Tea
5920,Truffles
5921,Bread
5922,Bread
5923,Hot chocolate
5924,Bread
5924,Baguette
5925,Bread
5926,Bread
5927,Scandinavian
5927,Farm House
5928,Pastry
5928,Bread
5929,Sandwich
5930,Bread
5930,Baguette
5931,Coffee
5931,Coffee
5931,Hot chocolate
5931,Cake
5932,Coffee
5932,Pastry
5933,Coffee
5933,Coffee
5934,Coffee
5934,Coffee
5934,NONE
5934,Cake
5934,Brownie
5935,The Nomad
5935,Granola
5935,Coffee
5935,Coffee
5935,Cookies
5935,Pastry
5935,Scone
5935,Tea
5936,Coffee
5937,Bread
5937,Fudge
5937,Cookies
5938,Scandinavian
5938,Alfajores
5939,Scone
5939,Coffee
5940,Bread
5940,Pastry
5940,Coffee
5941,Tea
5941,Alfajores
5941,Pastry
5942,Pastry
5942,Coffee
5942,Coffee
5943,Sandwich
5943,Sandwich
5944,Cake
5945,Medialuna
5945,Bread
5946,Coffee
5946,Brownie
5946,Cake
5947,Cake
5947,Cookies
5947,Tea
5947,Smoothies
5947,Coffee
5947,NONE
5948,Tea
5948,Coffee
5948,Truffles
5949,Bread
5949,Brownie
5950,Coffee
5950,Spanish Brunch
5951,Scandinavian
5952,Cookies
5953,Coffee
5953,Mineral water
5953,Bread
5954,Spanish Brunch
5954,Juice
5954,Coffee
5954,Coffee
5954,Toast
5954,NONE
5955,Scone
5956,Tea
5956,Sandwich
5957,Brownie
5957,Coffee
5957,Coffee
5957,NONE
5958,Sandwich
5958,Sandwich
5958,Bread
5958,Coffee
5959,Bread
5959,Bread
5960,Coffee
5960,Coffee
5960,Chicken Stew
5960,Soup
5960,Sandwich
5961,Sandwich
5961,Sandwich
5961,Salad
5961,Coffee
5961,Coffee
5961,Cake
5962,Cake
5963,Coffee
5964,Cake
5964,Scone
5965,Scone
5965,Coffee
5965,Coffee
5965,Coffee
5965,Cake
5966,Cake
5966,Brownie
5967,Salad
5967,Sandwich
5967,Tea
5967,Tea
5967,Scone
5967,Cookies
5968,Chicken Stew
5968,Truffles
5968,Juice
5969,Coffee
5969,Alfajores
5969,Spanish Brunch
5970,Coffee
5971,Hot chocolate
5971,Coffee
5971,Cake
5972,Coffee
5972,Cake
5973,Cake
5973,Cake
5973,Coffee
5973,Hot chocolate
5974,Sandwich
5975,Cookies
5976,Brownie
5976,Coffee
5977,Bread
5978,Cake
5978,Cake
5978,Coffee
5979,Coffee
5979,Salad
5980,Coffee
5980,Cake
5980,Cake
5981,Cake
5981,Salad
5981,Valentine's card
5982,Scandinavian
5983,Bread
5983,Coffee
5984,Brownie
5985,Tea
5985,Tea
5985,Soup
5985,Juice
5985,Cake
5985,Bread
5986,Bread
5986,Bread
5986,Cake
5986,Bread
5986,Soup
5986,Soup
5987,Bread
5988,Coffee
5988,Coffee
5988,Coffee
5988,Cake
5988,Bread
5988,Alfajores
5989,Truffles
5989,Coffee
5989,Tshirt
5990,Coffee
5991,Hot chocolate
5992,Coffee
5993,Juice
5994,Juice
5994,Truffles
5994,Mineral water
5995,Tshirt
5996,Tshirt
5997,Tea
5997,Tea
5997,Hot chocolate
5998,Tshirt
5999,Bread
5999,Hot chocolate
5999,Tshirt
6000,Vegan Feast
6000,Tea
6001,Postcard
6001,Coffee
6002,Tshirt
6002,Coke
6003,Coke
6004,Tshirt
6005,Coke
6006,Truffles
6007,Tshirt
6008,Tshirt
6009,Tea
6010,Coke
6011,Tshirt
6011,Fudge
6012,Hot chocolate
6012,Coffee
6013,Tshirt
6014,Valentine's card
6014,Tshirt
6015,Tshirt
6016,Tshirt
6016,Postcard
6017,Tshirt
6018,Valentine's card
6018,Tshirt
6018,Postcard
6019,Valentine's card
6020,Valentine's card
6021,Postcard
6022,Nomad bag
6022,Postcard
6022,Tshirt
6023,Tshirt
6023,Postcard
6024,Tshirt
6024,Postcard
6025,Postcard
6026,Postcard
6027,Tshirt
6028,Tshirt
6028,Postcard
6029,Coffee
6029,Coffee
6029,Pastry
6029,Pastry
6029,Farm House
6030,Tea
6030,Coffee
6030,Coffee
6030,Pastry
6030,Scone
6031,Coffee
6031,Medialuna
6032,Coffee
6032,Bread
6033,Hot chocolate
6034,Bread
6035,Tea
6035,Tea
6035,Pastry
6035,Pastry
6036,Bread
6036,Bread
6037,Coffee
6037,Coffee
6037,Tea
6038,Coffee
6038,Coffee
6038,Hot chocolate
6038,Hot chocolate
6038,Medialuna
6038,Scone
6038,Alfajores
6038,NONE
6038,Spanish Brunch
6039,Bread
6040,NONE
6040,Coffee
6040,Coffee
6040,Alfajores
6040,Cookies
6041,Sandwich
6041,Sandwich
6041,Coffee
6041,Scone
6042,Scone
6042,Coffee
6042,Coffee
6042,Coffee
6043,Coffee
6043,Hot chocolate
6043,Farm House
6044,Bread
6044,Coffee
6044,Coffee
6045,Hot chocolate
6045,Hot chocolate
6045,Coffee
6045,Coffee
6045,Coffee
6045,Cookies
6045,Cookies
6045,Brownie
6045,Pastry
6045,Baguette
6046,Coffee
6046,Cake
6047,Coffee
6047,NONE
6048,Coffee
6048,Coffee
6048,Coffee
6048,Tea
6048,Medialuna
6048,Medialuna
6048,Cookies
6048,Cookies
6049,Bread
6049,Fudge
6049,Alfajores
6050,Coffee
6050,Tea
6050,Sandwich
6051,Spanish Brunch
6051,Bread
6052,Cake
6052,Alfajores
6053,Bread
6054,Coffee
6054,Coffee
6054,Bread
6054,Pastry
6055,Salad
6055,Coffee
6055,Coffee
6056,Coffee
6056,Coffee
6056,Coffee
6056,Bread
6056,Cookies
6056,Alfajores
6056,Sandwich
6056,Sandwich
6057,Coffee
6057,Coffee
6057,Pastry
6057,Bread
6058,Coffee
6058,Pastry
6059,Sandwich
6059,Coffee
6059,Coke
6061,Bread
6061,Scone
6061,Alfajores
6062,Brownie
6062,Bread
6062,Scandinavian
6063,Coffee
6063,Cake
6063,Bread
6064,Cake
6064,Pastry
6064,Bread
6065,Cookies
6065,Cake
6066,Hot chocolate
6066,Tea
6066,Alfajores
6067,Bread
6067,Coffee
6067,Coffee
6067,Cookies
6067,Cake
6068,Scandinavian
6070,Coffee
6070,Coffee
6070,Cake
6070,Alfajores
6071,Coffee
6071,Chicken Stew
6071,Sandwich
6071,Fudge
6072,Coffee
6072,Sandwich
6072,Fudge
6073,Baguette
6073,Coffee
6073,Tea
6073,Cake
6074,Coffee
6074,Tea
6075,Tea
6075,Bread
6076,Bread
6077,Coffee
6078,Tea
6078,Coffee
6078,Sandwich
6078,Sandwich
6078,Bread
6079,Bread
6080,Spanish Brunch
6080,Chicken Stew
6080,Coffee
6081,Coffee
6081,Coffee
6081,Coffee
6081,Cookies
6081,Cake
6082,Hot chocolate
6082,Hot chocolate
6082,Bread
6082,Coffee
6084,Coffee
6084,Coffee
6084,Coffee
6085,Bread
6085,Bread
6086,Tea
6086,Medialuna
6087,Coffee
6088,Bread
6088,Bread
6089,Bread
6089,Coffee
6090,Coffee
6091,Tea
6092,Bread
6093,Coffee
6093,Pastry
6094,Coffee
6095,Baguette
6095,Bread
6095,Pastry
6096,Pastry
6096,Pastry
6097,Cookies
6097,Coffee
6098,Coffee
6098,Sandwich
6099,Jam
6099,Bread
6099,Pastry
6100,Coffee
6101,Coffee
6102,Coffee
6102,Medialuna
6103,Cookies
6103,Bread
6103,Farm House
6104,Bread
6104,Cake
6105,Coffee
6107,Bread
6108,Coffee
6108,Pastry
6109,Coffee
6110,Coffee
6110,Coffee
6110,Toast
6111,Bread
6112,Coffee
6113,Hot chocolate
6113,Coffee
6113,Toast
6114,Bread
6115,Coffee
6115,Tea
6115,Cake
6115,Scone
6116,Pastry
6117,Bread
6117,Bread
6117,Sandwich
6118,Baguette
6119,Bread
6120,Bread
6121,Sandwich
6122,Coffee
6123,Soup
6123,Coffee
6124,Coffee
6124,NONE
6125,Truffles
6125,Scone
6126,Coffee
6126,Mineral water
6126,Sandwich
6126,Spanish Brunch
6126,Alfajores
6126,Truffles
6126,Tea
6127,Bread
6127,Coffee
6127,NONE
6129,Bread
6129,Fudge
6129,Fudge
6130,Fudge
6131,Truffles
6132,Cake
6133,Coffee
6133,Cake
6133,Juice
6134,Truffles
6134,Coffee
6134,Sandwich
6134,Spanish Brunch
6134,Brownie
6135,Medialuna
6135,Tea
6135,Brownie
6135,Tea
6135,Soup
6135,Soup
6136,Coffee
6136,Cake
6136,Chicken Stew
6137,Tea
6137,Cake
6138,Bread
6139,Cookies
6139,Tea
6139,Tea
6140,Coffee
6140,Juice
6140,Alfajores
6141,Bread
6142,Brownie
6142,Coffee
6142,Coffee
6142,Juice
6142,Farm House
6143,Juice
6143,Cookies
6143,Brownie
6143,Tea
6144,Coffee
6144,Cake
6144,Brownie
6145,Coffee
6146,Coffee
6146,Scone
6147,Tea
6147,Brownie
6147,Toast
6148,Bread
6149,Pastry
6149,Medialuna
6149,Hot chocolate
6149,Coffee
6150,Bread
6151,Sandwich
6151,Coffee
6152,Bread
6152,Farm House
6153,Hot chocolate
6154,Hot chocolate
6155,Hot chocolate
6156,Tea
6156,Toast
6156,Baguette
6157,Coffee
6158,Scandinavian
6158,Bread
6158,Nomad bag
6159,Bread
6160,Bread
6160,Pastry
6161,Bread
6162,Coffee
6162,Coffee
6163,Coffee
6163,Coffee
6163,Cake
6163,Bread
6164,Coffee
6164,Coffee
6165,Coffee
6165,Pastry
6165,Brownie
6166,Coffee
6166,Pastry
6167,Bread
6168,Salad
6169,Coffee
6170,Bread
6170,Coffee
6171,Coffee
6171,Coffee
6171,Cake
6171,Alfajores
6172,Coffee
6173,Coffee
6173,Bread
6173,Eggs
6174,Tea
6175,Bread
6176,Farm House
6177,Coffee
6177,Alfajores
6178,Coffee
6178,Coffee
6178,Pastry
6179,Juice
6179,Chicken Stew
6180,Chicken Stew
6180,Chocolates
6181,Soup
6181,Coffee
6182,Chicken Stew
6182,Juice
6182,Eggs
6182,Bread
6182,Cake
6183,Cake
6183,Cake
6183,Coffee
6183,Hot chocolate
6184,Coffee
6184,Coffee
6184,Cake
6185,Farm House
6186,Bread
6187,Baguette
6188,Soup
6189,Spanish Brunch
6189,Tea
6190,Coffee
6190,Cake
6191,Tea
6191,Tea
6191,Spanish Brunch
6192,Coffee
6192,Coffee
6192,Brownie
6192,Truffles
6193,Hot chocolate
6193,Cake
6194,Bread
6194,Alfajores
6195,Tea
6196,Bread
6197,Coffee
6197,Alfajores
6198,Bread
6198,Smoothies
6198,Mineral water
6198,Alfajores
6198,Brownie
6198,Cake
6198,Bread
6199,Coffee
6199,Tea
6199,Cake
6200,Baguette
6201,Sandwich
6201,Tea
6202,Coffee
6203,Alfajores
6205,Bread
6206,Bread
6206,Pastry
6207,Pastry
6207,Bread
6207,Eggs
6207,Nomad bag
6208,Coffee
6208,Coffee
6208,Alfajores
6209,Coffee
6209,Bread
6210,Coffee
6211,Bread
6212,Coffee
6213,Bread
6213,Spanish Brunch
6214,Coffee
6215,Coffee
6215,Coffee
6215,Pastry
6215,Medialuna
6216,Mineral water
6216,Crisps
6216,Sandwich
6217,Coffee
6217,Coffee
6217,Bread
6217,Alfajores
6217,Alfajores
6217,Pastry
6218,Medialuna
6218,Bread
6218,Tea
6219,Coffee
6220,Baguette
6220,Farm House
6221,Farm House
6222,Bread
6222,Chicken Stew
6223,Chocolates
6223,Chocolates
6223,Coffee
6223,Tea
6224,Tea
6224,Sandwich
6224,Brownie
6225,Brownie
6225,Tea
6225,Sandwich
6225,Art Tray
6226,Sandwich
6226,NONE
6226,Soup
6226,Soup
6226,Tea
6227,Soup
6227,Coffee
6227,Hot chocolate
6227,Brownie
6228,Soup
6228,Cake
6229,Cake
6229,Bread
6229,Coffee
6229,Coffee
6230,Coffee
6230,NONE
6231,Soup
6231,Chicken Stew
6231,Mineral water
6232,Coffee
6232,Bread
6233,Bread
6233,Coffee
6234,Coffee
6234,Pastry
6235,Tea
6235,Coffee
6235,Bread
6236,Coffee
6236,Sandwich
6237,Bread
6238,Coffee
6239,Bread
6239,Mineral water
6239,Sandwich
6239,Tea
6240,Bread
6240,Bread
6240,Bread
6240,Cake
6241,Coffee
6241,Tea
6241,Brownie
6242,Bread
6242,Bread
6243,Hot chocolate
6243,Hot chocolate
6244,Coffee
6244,Cake
6245,Coffee
6245,Tea
6246,Bread
6246,Bread
6247,Coffee
6247,Cookies
6248,Bread
6248,Toast
6249,Bread
6249,Coffee
6249,Pastry
6249,Pastry
6250,Farm House
6251,Scandinavian
6252,Coffee
6252,Brownie
6253,Bread
6253,Hot chocolate
6254,Coffee
6254,Toast
6255,Coffee
6256,Coffee
6256,Tea
6256,Brownie
6256,Farm House
6257,Coffee
6257,Coffee
6257,Cookies
6257,Cookies
6257,Toast
6257,Juice
6258,Valentine's card
6259,NONE
6259,Coffee
6259,Coffee
6259,Extra Salami or Feta
6259,Bread
6260,Valentine's card
6261,Hot chocolate
6261,Coffee
6261,Cookies
6261,Cookies
6262,Coffee
6262,Medialuna
6262,Medialuna
6262,Sandwich
6263,Bread
6264,Bread
6265,Bread
6266,Soup
6266,Bread
6266,Coffee
6267,Coffee
6267,Soup
6267,Pastry
6267,Jam
6268,Eggs
6268,Coffee
6269,Baguette
6270,Coffee
6271,Bread
6272,Pastry
6273,Scandinavian
6273,Cookies
6274,Coke
6274,Soup
6275,Sandwich
6275,Coffee
6276,Coke
6276,Sandwich
6277,Coffee
6277,Chicken Stew
6278,Chicken Stew
6278,Coffee
6279,Juice
6279,Toast
6279,Sandwich
6279,Sandwich
6279,Tea
6279,Coffee
6279,Cookies
6279,Cookies
6279,Alfajores
6279,Alfajores
6279,Hot chocolate
6280,Cookies
6281,Juice
6281,Sandwich
6281,Cake
6282,Soup
6282,Bread
6283,Coffee
6284,Fudge
6284,Sandwich
6285,Baguette
6286,Coffee
6286,Coffee
6286,Pastry
6286,Pastry
6287,Medialuna
6287,Cake
6287,Tea
6287,Tea
6288,Bread
6289,Coffee
6289,Brownie
6290,Soup
6290,Soup
6290,Soup
6290,Bread
6290,Cake
6290,Cake
6290,Tea
6290,Bread
6290,Tea
6291,Coffee
6291,Juice
6291,Hot chocolate
6291,Cake
6292,Alfajores
6292,Bread
6292,Coffee
6292,Coffee
6293,Bread
6293,Cookies
6293,Bread
6294,Bread
6295,Bread
6296,Cake
6296,Bread
6297,Coffee
6297,Bread
6298,Coffee
6298,Tea
6299,Bread
6299,Bread
6300,Coffee
6300,Coffee
6300,Juice
6300,Pastry
6300,Cookies
6301,Bread
6301,Pastry
6302,Bread
6303,Coffee
6303,Cookies
6304,Hot chocolate
6305,Coffee
6305,Hot chocolate
6306,Coffee
6306,Cookies
6307,Coffee
6308,Coffee
6308,Toast
6309,Valentine's card
6310,Tea
6311,Bread
6312,Bread
6313,Coffee
6314,Bread
6314,Juice
6314,Sandwich
6314,Sandwich
6314,Cookies
6314,Alfajores
6315,Soup
6316,Soup
6317,Scone
6317,Coffee
6318,Truffles
6318,Soup
6319,Chicken Stew
6319,Cake
6319,Juice
6320,Bread
6320,Scandinavian
6321,Coffee
6321,Coffee
6322,Sandwich
6322,Coffee
6322,Truffles
6323,Cake
6324,Bread
6325,Pastry
6325,Bread
6326,Toast
6327,Bread
6328,Bread
6329,Chicken Stew
6330,Sandwich
6330,Coke
6331,Coffee
6331,Coffee
6331,Cake
6331,Cake
6331,Salad
6331,Extra Salami or Feta
6331,Scandinavian
6331,Bread
6332,Scandinavian
6333,Coffee
6333,Salad
6334,Truffles
6334,NONE
6334,Duck egg
6334,Extra Salami or Feta
6334,Spanish Brunch
6334,Afternoon with the baker
6335,Medialuna
6335,Medialuna
6336,Tea
6336,Tea
6336,Soup
6336,Cake
6336,Bread
6336,Scone
6336,Cake
6337,Soup
6337,Coffee
6337,Coffee
6338,Medialuna
6338,Cake
6338,Spanish Brunch
6338,The Nomad
6338,Cookies
6339,Bread
6339,Coffee
6340,Coffee
6341,Coffee
6341,Chicken Stew
6342,Coffee
6343,Coffee
6343,Alfajores
6343,Pastry
6344,Coffee
6345,Coffee
6346,Coffee
6346,Brownie
6347,Soup
6348,Coffee
6348,Tea
6348,Cookies
6349,NONE
6349,Bread
6350,Bread
6351,Baguette
6351,Coffee
6352,Tea
6353,Spanish Brunch
6354,Coffee
6354,NONE
6355,Cake
6355,Cake
6355,Cookies
6356,Juice
6356,Coffee
6356,Cookies
6356,Tea
6356,Alfajores
6357,Cake
6357,Cookies
6357,Coffee
6357,Hot chocolate
6358,Bread
6358,Coffee
6358,Bread
6359,Coffee
6359,Scone
6360,Brownie
6360,Coffee
6360,Coffee
6360,Baguette
6361,Coffee
6361,Bread
6361,Scone
6362,NONE
6362,Coffee
6362,Coffee
6363,Medialuna
6364,Bread
6365,Bread
6365,Farm House
6365,Nomad bag
6366,Bread
6366,Pastry
6367,Toast
6367,Pastry
6367,Tea
6367,Coffee
6367,Coffee
6368,Scone
6368,Pastry
6369,Cake
6369,Tea
6369,Toast
6370,Baguette
6371,Bread
6372,Tea
6372,Toast
6373,Coffee
6374,Hot chocolate
6374,Bread
6374,Pastry
6374,Pastry
6375,Tea
6376,Scandinavian
6376,Pastry
6376,Alfajores
6377,Fudge
6378,Tea
6378,Tea
6378,Pastry
6378,Toast
6378,Bread
6378,Brownie
6378,Cake
6379,Coffee
6379,The Nomad
6380,Cookies
6380,Cake
6381,Bread
6382,NONE
6382,Coffee
6382,Bread
6383,Coffee
6383,Pastry
6384,Cookies
6384,Cookies
6384,Cake
6385,Bread
6386,Bread
6387,Coffee
6387,Pastry
6388,NONE
6388,Spanish Brunch
6388,Coffee
6388,Coffee
6388,Juice
6389,Coffee
6389,Coffee
6389,Bread
6389,Toast
6390,Coffee
6390,Coffee
6390,Coffee
6391,Bread
6392,Coffee
6392,Bread
6393,Coffee
6393,Coffee
6394,Baguette
6395,Tea
6395,Tea
6395,Scone
6396,Coffee
6396,Hot chocolate
6396,Bread
6397,Bread
6398,Bread
6398,Cookies
6398,Chicken Stew
6399,Sandwich
6399,Hot chocolate
6399,Bread
6400,Soup
6400,The Nomad
6400,Truffles
6401,Baguette
6402,Pastry
6403,Bread
6403,Cake
6404,Soup
6404,Coffee
6405,Bread
6406,Bread
6407,Coffee
6407,Bread
6407,Cake
6407,Cake
6408,Soup
6408,Chicken Stew
6408,Coffee
6408,Tea
6409,Hot chocolate
6410,Nomad bag
6410,Bread
6410,Coffee
6410,Coffee
6410,Cake
6410,Cake
6411,Bread
6412,Spanish Brunch
6412,The Nomad
6412,Tea
6412,Tea
6412,Juice
6412,Art Tray
6412,Cake
6412,Cake
6412,Alfajores
6412,Tea
6412,Hot chocolate
6413,Alfajores
6413,Brownie
6414,Coffee
6414,Hot chocolate
6414,Coffee
6414,Bread
6414,Cake
6415,Cake
6415,Bread
6415,Chicken Stew
6416,Coffee
6416,Coffee
6416,Coffee
6416,Brownie
6417,Valentine's card
6418,Bread
6419,Bread
6420,Coffee
6420,Coffee
6420,Chicken Stew
6420,Pastry
6421,Tea
6421,Bread
6422,Soup
6422,Spanish Brunch
6422,Sandwich
6422,Coffee
6422,Tea
6423,Coffee
6423,Tea
6424,Coffee
6424,Juice
6425,Coffee
6425,Cake
6425,Pastry
6426,Bread
6426,Hot chocolate
6426,Sandwich
6427,Bread
6428,Bread
6428,Tea
6428,Tea
6428,Bread
6428,Cake
6429,Afternoon with the baker
6430,Bread
6431,Bread
6431,Scandinavian
6432,Tea
6432,Tea
6432,Cake
6432,Medialuna
6432,Medialuna
6432,Coffee
6432,Scandinavian
6433,Scandinavian
6434,Bread
6434,Soup
6435,Cake
6435,Bread
6435,Cookies
6435,Eggs
6435,Juice
6436,Coffee
6437,Coffee
6437,Tea
6437,NONE
6437,Pastry
6438,Medialuna
6438,Coffee
6439,Coffee
6439,Toast
6440,Pastry
6440,Pastry
6440,Pastry
6440,Bread
6441,Coffee
6441,Coffee
6441,Pastry
6441,Cookies
6441,Bread
6442,Bread
6443,Pastry
6443,Medialuna
6443,Baguette
6444,Coffee
6444,Scone
6445,Bread
6445,Bread
6446,Coffee
6447,Bread
6448,Bread
6448,Coffee
6448,NONE
6448,Scone
6449,Bread
6449,Baguette
6449,Hot chocolate
6449,Coffee
6449,Toast
6449,NONE
6450,Coffee
6451,Coffee
6451,Coffee
6451,Coffee
6451,Bread
6451,Cake
6452,Coffee
6453,Coffee
6453,Coffee
6453,Scone
6453,Cake
6454,Scone
6454,Bread
6454,Baguette
6455,Cake
6456,Coffee
6456,Spanish Brunch
6456,Bread
6457,Pastry
6457,Brownie
6458,Toast
6459,Bread
6459,Bread
6460,Bread
6461,Farm House
6462,Spanish Brunch
6462,Cake
6463,Bread
6464,Coffee
6465,Coffee
6465,Coffee
6465,Cake
6465,NONE
6466,Bread
6467,Coffee
6467,Coffee
6467,Coffee
6468,Tea
6468,Cake
6469,Hot chocolate
6469,Soup
6470,Tea
6470,NONE
