Transaction,Item
4276,Bread
4277,Medialuna
4277,Medialuna
4278,Coffee
4279,Bread
4280,Pastry
4280,Bread
4281,Coffee
4281,Medialuna
4283,Tea
4283,Cake
4284,Coffee
4284,Bread
4285,Coffee
4285,Medialuna
4285,Bread
4286,Coffee
4287,Bread
4288,Coffee
4288,Scone
4289,Pastry
4290,Coffee
4290,Pastry
4290,NONE
4291,Coffee
4291,Coffee
4291,Toast
4291,Scone
4292,Coffee
4292,Coffee
4293,Scandinavian
4294,Coffee
4295,Coffee
4295,Coffee
4295,Pastry
4295,Bread
4296,Bread
4297,Coffee
4297,Coffee
4298,Sandwich
4298,NONE
4298,Bread
4298,Hot chocolate
4298,Bread
4299,Coffee
4299,Coffee
4299,Pastry
4300,Bread
4301,NONE
4302,NONE
4302,Bread
4302,Bread
4303,Coffee
4304,Scandinavian
4305,Cake
4306,Scandinavian
4306,Bread
4307,Coffee
4307,Bread
4308,Medialuna
4308,Coffee
4309,Frittata
4309,Tea
4310,Coffee
4310,Coffee
4310,Jammie Dodgers
4310,Scone
4311,Coffee
4312,Bread
4312,Jammie Dodgers
4312,Tea
4312,Coffee
4313,Coffee
4313,Coffee
4314,NONE
4314,Sandwich
4314,Smoothies
4314,Truffles
4314,Mineral water
4315,Bread
4315,Coffee
4316,Sandwich
4316,Coffee
4317,Hot chocolate
4317,Tea
4319,Sandwich
4319,Coke
4320,Farm House
4321,Coffee
4321,Jammie Dodgers
4322,Afternoon with the baker
4323,Bread
4323,Scandinavian
4324,Medialuna
4324,Scone
4324,Focaccia
4325,Bread
4326,Sandwich
4326,NONE
4326,Coffee
4327,Medialuna
4327,Bread
4328,Bread
4329,Bread
4330,Sandwich
4330,Sandwich
4330,Truffles
4331,Scandinavian
4332,Muffin
4333,Coffee
4333,Coffee
4333,Bread
4333,Scone
4334,Tea
4334,Hot chocolate
4334,Coffee
4334,Scone
4334,Sandwich
4334,NONE
4334,NONE
4335,Coffee
4335,Tea
4336,Scandinavian
4337,Tea
4337,Coffee
4337,NONE
4337,Frittata
4338,Coffee
4338,Coffee
4338,Frittata
4338,Muffin
4338,Scandinavian
4339,Coffee
4340,Tea
4340,Bread
4341,Sandwich
4341,Coffee
4341,Coffee
4341,Muffin
4341,Jammie Dodgers
4341,Fudge
4341,Bread
4342,Coffee
4342,Coffee
4343,Focaccia
4344,Bread
4344,Truffles
4344,NONE
4344,Muffin
4345,Coffee
4346,Scone
4346,Frittata
4346,Tea
4346,Bread
4347,Tea
4347,Truffles
4347,NONE
4347,Sandwich
4348,Bread
4348,Tea
4349,Tea
4349,Bread
4350,Coffee
4350,Hot chocolate
4350,Bread
4350,Cake
4350,Sandwich
4351,Coffee
4352,Bread
4352,Coffee
4352,Coffee
4353,Sandwich
4354,Tea
4354,Coffee
4354,Tiffin
4354,Scone
4355,Scone
4356,Scone
4356,Farm House
4357,Coffee
4357,Coffee
4357,Cake
4358,Tea
4358,Bread
4359,Cake
4360,Bread
4360,Coffee
4361,Truffles
4361,Toast
4361,Frittata
4362,Bread
4362,Pastry
4363,Medialuna
4363,Coffee
4364,Medialuna
4364,Pastry
4365,Bread
4366,Bread
4366,Coffee
4366,Medialuna
4367,Bread
4368,Coffee
4368,Tiffin
4369,Bread
4370,Bread
4371,Bread
4371,Coffee
4371,NONE
4371,Medialuna
4372,Tea
4372,Muesli
4372,NONE
4372,Bread
4373,Scandinavian
4374,Coffee
4374,Hot chocolate
4374,Tiffin
4374,Bread
4375,Coffee
4376,Tea
4376,Smoothies
4376,Sandwich
4376,NONE
4377,Tiffin
4377,Bread
4377,Smoothies
4377,Coffee
4377,Jammie Dodgers
4377,Sandwich
4378,Coffee
4378,Bread
4379,Coffee
4379,Coffee
4379,Sandwich
4379,Sandwich
4380,Bread
4381,Bread
4382,Coffee
4382,NONE
4383,Bread
4384,Coffee
4385,Vegan mincepie
4385,Jammie Dodgers
4385,Cake
4385,Tiffin
4386,Farm House
4387,The Nomad
4387,Tea
4388,Bread
4389,Coffee
4389,Coffee
4389,Hot chocolate
4389,Hot chocolate
4389,Cookies
4389,Sandwich
4390,Coffee
4391,Coffee
4391,Cake
4392,Coffee
4392,Truffles
4392,The Nomad
4392,Muffin
4393,The Nomad
4393,NONE
4393,Frittata
4393,Sandwich
4393,Coffee
4393,Coffee
4393,Bread
4394,Coffee
4394,Coffee
4395,Coffee
4395,Coffee
4396,Bread
4396,Sandwich
4397,Coffee
4397,Coffee
4398,Coffee
4398,Bread
4398,Cake
4398,Tiffin
4399,Tiffin
4399,Muffin
4399,The Nomad
4399,Truffles
4399,Bread
4400,Tea
4401,Juice
4402,Bread
4402,Vegan mincepie
4403,Bread
4403,Coffee
4403,Medialuna
4403,Hearty & Seasonal
4403,Bread
4404,Tea
4404,Hot chocolate
4405,Afternoon with the baker
4406,Bread
4407,Coffee
4408,Bread
4409,Bread
4410,Tea
4411,Juice
4411,NONE
4411,Pastry
4412,Coffee
4413,Coffee
4414,NONE
4414,Bread
4415,Coffee
4415,Toast
4415,Cookies
4415,Coffee
4416,Bread
4417,Coffee
4417,Coffee
4417,Pastry
4417,Medialuna
4418,Coffee
4418,Coffee
4418,Muffin
4419,Coffee
4420,Bread
4420,Scone
4421,Muffin
4421,Coffee
4421,Coffee
4422,Bread
4423,Coffee
4423,Tea
4424,Juice
4424,Pastry
4424,Medialuna
4425,Pastry
4425,Coffee
4426,Coffee
4426,Coffee
4426,Cookies
4426,Scone
4427,Tea
4427,Coffee
4427,NONE
4428,Coffee
4429,Farm House
4429,Farm House
4430,Medialuna
4430,Coke
4430,Juice
4431,Coffee
4432,Coffee
4433,Coffee
4433,Tea
4433,NONE
4433,NONE
4433,Cake
4434,Coffee
4435,Sandwich
4435,Coffee
4435,Scone
4436,Tea
4436,Toast
4437,Coffee
4437,NONE
4438,Bread
4439,Farm House
4440,Tea
4440,Jammie Dodgers
4440,Scone
4441,Coffee
4441,Scone
4442,The Nomad
4442,Cake
4443,Coffee
4443,Coffee
4443,Medialuna
4443,Cake
4444,Jammie Dodgers
4444,Farm House
4445,Coffee
4445,Bread
4445,Tea
4446,Bread
4446,Tea
4447,Tea
4447,Cookies
4448,Bread
4449,Coffee
4450,Bread
4451,Farm House
4451,Coffee
4452,Farm House
4453,Tea
4453,Cookies
4454,Coffee
4455,Bread
4456,Hot chocolate
4456,Pastry
4456,Bread
4457,Coffee
4457,Cake
4458,Tea
4459,Bread
4460,Bread
4461,Coffee
4461,Scone
4462,Scone
4462,Coffee
4463,Coffee
4464,Farm House
4464,Scandinavian
4464,Coffee
4464,Toast
4464,Cake
4465,NONE
4465,Coffee
4465,Bread
4466,NONE
4467,NONE
4468,Coffee
4468,Farm House
4469,NONE
4470,NONE
4471,Sandwich
4471,Tea
4472,Muffin
4472,NONE
4473,NONE
4474,NONE
4475,Sandwich
4475,Coffee
4475,Scone
4476,Farm House
4477,Sandwich
4478,Coffee
4478,Bread
4479,Tea
4479,Tea
4479,NONE
4480,Sandwich
4481,NONE
4482,Coke
4482,NONE
4483,Jammie Dodgers
4484,Scone
4484,Muffin
4484,Pastry
4484,Frittata
4485,Cake
4486,Pastry
4486,Coffee
4487,Cake
4487,Cake
4488,NONE
4489,NONE
4489,Hearty & Seasonal
4489,Coffee
4489,Tea
4490,Fudge
4490,Bread
4491,Coffee
4492,Bread
4493,Coffee
4493,Cake
4494,Coffee
4495,Coffee
4496,NONE
4496,Tea
4497,Bread
4498,Bread
4499,Bread
4500,Toast
4500,Coffee
4500,Coffee
4500,Muffin
4501,Medialuna
4501,Medialuna
4501,Hot chocolate
4501,Coffee
4502,Bread
4503,Bread
4503,Pastry
4504,Bread
4504,NONE
4505,Coffee
4506,Tea
4506,Sandwich
4507,Coffee
4508,Medialuna
4508,NONE
4508,Coffee
4508,Farm House
4509,Coffee
4509,Muffin
4510,Hot chocolate
4510,Coffee
4511,Coffee
4512,Tea
4512,Toast
4512,Tiffin
4512,Muffin
4513,Cookies
4513,Bread
4513,Farm House
4514,Bread
4515,Granola
4516,Scone
4516,Coffee
4516,Coffee
4517,Bread
4517,NONE
4518,Coffee
4518,Medialuna
4519,Coffee
4519,Coffee
4519,Pastry
4519,Muffin
4520,Hot chocolate
4520,Coffee
4521,Bread
4522,Bread
4523,NONE
4524,Bread
4524,Coffee
4525,Bread
4526,NONE
4527,Coffee
4527,Hearty & Seasonal
4528,Bread
4529,Coffee
4529,Coffee
4529,NONE
4529,Art Tray
4529,Sandwich
4529,Bread
4530,Bread
4530,NONE
4530,Cake
4531,Muffin
4531,Alfajores
4531,Tiffin
4531,Tea
4532,Coffee
4532,NONE
4533,Scandinavian
4534,Afternoon with the baker
4534,Cake
4535,Bread
4536,Bread
4536,Cake
4536,Coffee
4536,Tea
4536,Scandinavian
4537,Scandinavian
4538,NONE
4539,NONE
4539,NONE
4539,Coffee
4539,Coffee
4540,Bread
4540,Sandwich
4541,Afternoon with the baker
4542,Cake
4543,NONE
4543,Tea
4544,NONE
4545,Coffee
4545,Cake
4546,NONE
4546,Coffee
4547,Coffee
4547,Bread
4547,Cake
4548,Scone
4548,Coffee
4549,Hot chocolate
4549,Hot chocolate
4550,Tea
4550,Cookies
4550,Cake
4551,Coffee
4552,Pastry
4552,Pastry
4552,Tea
4552,Bread
4553,Coffee
4553,Toast
4554,Bread
4554,Coffee
4555,Coffee
4556,Farm House
4557,Tea
4557,Coffee
4558,Cookies
4559,Coffee
4560,Bread
4561,Jammie Dodgers
4561,Juice
4562,Bread
4563,Cake
4563,Coffee
4563,Tea
4564,Hot chocolate
4565,Coffee
4565,Alfajores
4565,Alfajores
4565,Bread
4566,Tiffin
4566,Cookies
4566,Coffee
4567,Jammie Dodgers
4568,Coffee
4568,Tea
4568,Cake
4568,Toast
4569,Coffee
4569,Coffee
4570,Coffee
4570,Vegan mincepie
4571,Bread
4571,Tea
4572,Toast
4572,NONE
4572,Coffee
4572,Coffee
4573,NONE
4573,Tea
4574,Coffee
4575,Cake
4576,Coffee
4577,Bread
4577,NONE
4578,Toast
4578,Coffee
4579,Cookies
4581,Tea
4581,Toast
4582,Farm House
4583,NONE
4583,Coke
4584,Coke
4585,Bread
4586,Toast
4587,Bread
4587,Tiffin
4587,Coffee
4588,Coffee
4588,Jammie Dodgers
4588,Frittata
4589,Frittata
4589,Coffee
4589,Coffee
4590,Tea
4590,Bread
4591,Coffee
4592,Bread
4593,Tea
4594,Scandinavian
4595,Farm House
4595,Hot chocolate
4595,Coffee
4596,Pastry
4596,Scandinavian
4597,Coffee
4597,Coffee
4597,Toast
4597,Coffee
4598,Bread
4599,Coffee
4599,Coffee
4599,Coffee
4599,Cake
4599,Cookies
4600,Bread
4600,Toast
4601,Coffee
4601,Sandwich
4601,Bread
4602,Coffee
4603,Bread
4603,Scandinavian
4604,Coffee
4604,Medialuna
4604,Alfajores
4605,Coffee
4606,Pastry
4606,Coffee
4607,Coffee
4607,Coffee
4607,Juice
4607,NONE
4608,Coffee
4609,Coffee
4609,Bread
4609,NONE
4609,Salad
4609,Pastry
4610,Coffee
4611,Bread
4612,Bread
4613,Hot chocolate
4614,Coffee
4614,Toast
4615,Sandwich
4616,NONE
4616,Truffles
4617,Medialuna
4617,Cake
4617,Toast
4617,Coffee
4617,Coffee
4618,Coffee
4619,Coffee
4619,Cake
4619,Vegan mincepie
4620,Bread
4621,NONE
4622,Farm House
4623,Coffee
4624,Scone
4624,Tea
4624,Sandwich
4625,NONE
4625,NONE
4625,Bread
4625,Coffee
4626,Coffee
4626,Jammie Dodgers
4627,NONE
4627,Tea
4627,Coffee
4627,Toast
4628,Tea
4628,Coffee
4628,Bread
4628,NONE
4628,Salad
4628,Tiffin
4629,Cake
4629,Pastry
4629,Pastry
4629,Alfajores
4629,Alfajores
4629,Coffee
4629,Bread
4630,Coffee
4630,Scone
4631,Tea
4632,Brownie
4632,Pastry
4632,Coffee
4633,NONE
4634,NONE
4634,Bread
4635,Tea
4636,Scone
4637,Bread
4638,Tea
4638,Scone
4639,Coffee
4639,Tea
4639,Scone
4639,Cake
4640,Coffee
4640,Truffles
4640,Cake
4640,Vegan mincepie
4641,Bread
4642,Hot chocolate
4642,Medialuna
4643,Tea
4643,Hot chocolate
4643,Cookies
4643,Jammie Dodgers
4643,Bread
4644,Bread
4645,Coffee
4645,Coffee
4645,Toast
4646,Coffee
4647,Scandinavian
4647,Bread
4649,Tea
4649,Cookies
4649,Tiffin
4649,Brownie
4649,Coffee
4650,Tiffin
4651,Coffee
4652,Coffee
4652,Toast
4652,Tiffin
4652,Farm House
4653,Hot chocolate
4653,Bread
4653,Medialuna
4653,Toast
4654,Hot chocolate
4654,Bread
4654,Medialuna
4654,Toast
4655,Hot chocolate
4655,Bread
4655,Medialuna
4655,Toast
4656,Alfajores
4656,Scone
4657,Coffee
4657,Cookies
4658,Coffee
4659,Brownie
4659,Pastry
4659,Bread
4660,Bread
4661,Pastry
4661,Bread
4662,Coffee
4663,Coffee
4663,Hot chocolate
4663,Hearty & Seasonal
4663,Bread
4664,Coffee
4665,Bread
4666,Cake
4667,Coffee
4667,Coffee
4667,Cookies
4667,Scone
4668,Coffee
4668,Coffee
4668,Medialuna
4668,Cake
4668,Tiffin
4669,Coffee
4669,Medialuna
4669,Medialuna
4669,Medialuna
4670,Tea
4670,Truffles
4670,Medialuna
4671,Pastry
4671,Coffee
4672,Coffee
4672,Coffee
4672,Hot chocolate
4672,NONE
4673,Scandinavian
4674,Coffee
4674,Coffee
4674,Tea
4674,Scone
4675,Coffee
4676,Hot chocolate
4676,Coffee
4676,Bread
4676,Scone
4676,Cookies
4676,NONE
4676,Hearty & Seasonal
4677,Bread
4678,Bread
4679,Coffee
4679,Alfajores
4679,Pastry
4680,Cake
4680,Tiffin
4680,Bread
4680,Hot chocolate
4680,Coffee
4681,Cake
4681,Farm House
4682,Coffee
4682,Pastry
4683,Coffee
4683,Alfajores
4684,NONE
4684,Tea
4685,Coffee
4685,Hearty & Seasonal
4686,Coffee
4686,Coffee
4687,Bread
4687,Tea
4687,Tiffin
4687,NONE
4688,Tea
4689,Bread
4690,Coffee
4690,Tea
4690,NONE
4690,NONE
4691,Bread
4692,Coffee
4692,Tea
4692,Tea
4692,Hearty & Seasonal
4692,Tiffin
4692,Bread
4692,Cake
4693,Bread
4694,Bread
4695,Hot chocolate
4696,Coffee
4696,Coffee
4696,Brownie
4696,Pastry
4696,Bread
4697,Scone
4698,Coffee
4698,Brownie
4698,Alfajores
4698,Toast
4698,Juice
4699,Coffee
4699,Coffee
4699,Tea
4699,Bread
4699,Cake
4699,Alfajores
4699,Toast
4700,NONE
4701,Hearty & Seasonal
4701,Sandwich
4701,Coffee
4702,Juice
4702,Hot chocolate
4702,Coffee
4702,Hearty & Seasonal
4702,NONE
4703,Brownie
4703,Bread
4704,Coffee
4704,Coffee
4704,Cake
4704,Sandwich
4704,Hearty & Seasonal
4705,Coffee
4706,Fudge
4707,Tiffin
4707,Scone
4707,Tea
4708,Coffee
4708,Sandwich
4709,Frittata
4709,Tea
4709,Bread
4710,Coffee
4711,Farm House
4712,Bread
4712,Cake
4712,Alfajores
4712,Bread
4713,Coffee
4713,Bread
4713,Cake
4714,Mineral water
4715,Bread
4716,Focaccia
4717,Tea
4717,Bread
4718,Scandinavian
4719,Cake
4720,Tiffin
4721,Muffin
4721,Cookies
4722,Coffee
4722,Cake
4723,Afternoon with the baker
4724,Afternoon with the baker
4725,Afternoon with the baker
4726,Coffee
4726,Cake
4727,Medialuna
4728,Cake
4728,Bread
4728,Jammie Dodgers
4729,Bread
4730,Coffee
4730,The Nomad
4731,The Nomad
4731,Tea
4731,Bread
4731,Tiffin
4732,Coffee
4732,Bread
4733,Coffee
4734,Bread
4734,Coffee
4734,Brioche and salami
4735,Coffee
4735,Coffee
4735,Granola
4735,Bread
4736,Coffee
4736,Coffee
4736,Juice
4736,Cake
4736,Scone
4737,Coffee
4737,Bread
4738,Bread
4738,Bread
4739,Bread
4740,Bread
4740,Farm House
4741,Medialuna
4741,Pastry
4741,Coffee
4741,Coffee
4741,Bread
4742,Coffee
4742,Bread
4742,Farm House
4743,Coffee
4743,Pastry
4744,Pastry
4744,Bread
4745,Bread
4746,Coffee
4746,Bread
4747,Coffee
4748,Bread
4748,Juice
4748,Jammie Dodgers
4748,Brownie
4749,Toast
4749,Granola
4749,Pastry
4749,Coffee
4749,Bread
4750,Coffee
4750,Cake
4750,Tiffin
4750,Granola
4751,Gingerbread syrup
4751,Coffee
4752,Hearty & Seasonal
4752,Coffee
4752,Cake
4753,Pastry
4753,Tea
4753,NONE
4753,NONE
4753,Coffee
4753,Bread
4754,Coffee
4754,Alfajores
4755,NONE
4756,Medialuna
4756,Jammie Dodgers
4756,Muffin
4756,Sandwich
4757,Bread
4758,Coffee
4758,Tea
4758,Juice
4759,Alfajores
4760,Hearty & Seasonal
4760,Truffles
4760,Mineral water
4760,Bread
4760,Scone
4760,Bread
4761,Coffee
4761,Jammie Dodgers
4761,Cookies
4762,Bread
4762,Toast
4763,Coffee
4763,Bread
4763,Bread
4764,Coffee
4764,Truffles
4765,Scone
4765,Bread
4765,Bread
4766,Coffee
4766,Tea
4766,Cake
4766,Jammie Dodgers
4767,Coffee
4767,Jammie Dodgers
4768,Bread
4769,Medialuna
4769,Alfajores
4769,Coffee
4769,Tea
4770,Brownie
4770,Alfajores
4770,Hot chocolate
4770,Tea
4770,Bread
4771,Coffee
4771,Scone
4772,Bread
4772,NONE
4773,Afternoon with the baker
4774,Bread
4775,Coffee
4776,Bread
4777,Bread
4778,Bread
4779,Scandinavian
4779,Bread
4779,Cookies
4780,Coffee
4781,Coffee
4782,Coffee
4782,Medialuna
4782,Cookies
4783,Cookies
4783,Coffee
4783,Bread
4783,Juice
4784,Hot chocolate
4784,Hot chocolate
4784,Cookies
4785,Bread
4786,Coffee
4787,Tea
4787,Cake
4788,Cookies
4788,Tea
4789,Coffee
4790,Bread
4790,Medialuna
4791,Scone
4791,Coffee
4791,Tea
4792,Bread
4792,Brownie
4793,Sandwich
4794,Coffee
4795,Toast
4796,Bread
4797,Bread
4798,Coffee
4798,Coffee
4799,Coffee
4800,Tea
4800,Bread
4801,Coffee
4802,NONE
4802,Coke
4803,Jammie Dodgers
4803,Bread
4804,Bread
4804,Medialuna
4804,Alfajores
4805,Medialuna
4806,Coffee
4807,Bread
4807,Coffee
4808,Coke
4808,Tea
4810,NONE
4811,Truffles
4812,Muffin
4813,Alfajores
4813,Bread
4814,Bread
4816,Coffee
4816,Pastry
4817,Tea
4817,Coffee
4817,Coffee
4818,Coffee
4818,Toast
4819,Coffee
4819,Coffee
4820,Coffee
4820,Pastry
4821,Sandwich
4821,Bread
4822,Coffee
4822,Coffee
4822,Alfajores
4823,Bread
4823,Medialuna
4824,Bread
4825,Tea
4826,Coffee
4826,Coffee
4827,Alfajores
4828,Alfajores
4828,Bread
4830,Coffee
4831,Coffee
4831,Coffee
4832,Coffee
4832,Cake
4833,Bread
4833,Jammie Dodgers
4834,Coffee
4834,Coffee
4834,Toast
4834,Sandwich
4835,Coffee
4835,Smoothies
4835,Sandwich
4835,Hearty & Seasonal
4835,Cake
4836,Bread
4837,Sandwich
4837,Truffles
4838,Salad
4838,Sandwich
4838,Coffee
4839,Muffin
4839,Cookies
4839,Bread
4839,Hot chocolate
4839,Hearty & Seasonal
4839,NONE
4840,Farm House
4841,Truffles
4841,Cake
4841,Scandinavian
4841,Coffee
4842,Tea
4842,NONE
4842,NONE
4843,Salad
4843,Sandwich
4843,Bread
4843,Coffee
4843,Alfajores
4844,Coffee
4844,Bread
4844,Toast
4845,Coffee
4845,Cake
4846,NONE
4846,NONE
4846,Truffles
4846,Coffee
4846,Alfajores
4847,Coffee
4847,Tea
4847,Chicken Stew
4848,Coffee
4848,Pastry
4849,Coffee
4850,Coffee
4851,Coffee
4852,Coffee
4852,Soup
4852,Cake
4853,Tea
4854,Coffee
4855,Tea
4856,Coffee
4857,Tea
4857,Bread
4857,Cake
4858,Bread
4859,Tea
4860,Bread
4861,Coffee
4862,Bread
4863,Tea
4863,Coffee
4863,Coffee
4863,Muffin
4863,Cake
4864,Scandinavian
4865,Bread
4865,Bread
4866,Farm House
4867,Tea
4868,NONE
4868,Tea
4868,Coffee
4869,Medialuna
4869,Coffee
4869,Tea
4870,Bread
4871,Pastry
4871,Muffin
4871,Coffee
4871,Tea
4872,Coffee
4872,Tea
4873,Hot chocolate
4873,Coke
4873,Cake
4874,Soup
4874,Pastry
4874,Tea
4875,Sandwich
4875,Alfajores
4876,Sandwich
4877,Bread
4877,Focaccia
4878,Coffee
4878,Juice
4878,Sandwich
4878,Crisps
4879,Tea
4879,Coffee
4879,Soup
4879,Salad
4880,Coffee
4880,Cookies
4881,Tea
4881,Cookies
4882,Cake
4883,Cake
4883,Coffee
4883,Coke
4883,Tea
4884,Coffee
4884,Jammie Dodgers
4885,Coke
4885,Sandwich
4886,Medialuna
4886,Cookies
4886,Juice
4886,Ella's Kitchen Pouches
4886,Tea
4887,Muffin
4887,Jammie Dodgers
4887,Cake
4887,Bread
4887,Hot chocolate
4888,Coffee
4888,Coffee
4888,Cake
4889,Cake
4890,Cake
4890,Tea
4891,Coffee
4891,Tea
4891,Coffee
4891,Cake
4891,Cookies
4892,Cookies
4892,Tea
4893,Focaccia
4893,Fudge
4894,Pastry
4894,Toast
4894,Coffee
4895,Tea
4895,Sandwich
4896,Tea
4896,Hot chocolate
4896,Spanish Brunch
4896,Granola
4896,Sandwich
4897,Coffee
4897,Medialuna
4898,Bread
4899,Coffee
4900,Coffee
4900,Toast
4901,Coffee
4901,Coffee
4901,Pastry
4902,Bread
4903,Farm House
4904,Bread
4904,Cookies
4905,Bread
4906,Hot chocolate
4906,Hot chocolate
4906,Cake
4907,Pastry
4907,Cake
4907,Mineral water
