Transaction,Item
9379,Cake
9380,Coffee
9380,Cake
9381,Bread
9381,Soup
9382,Coffee
9382,Bread
9383,Mineral water
9383,Cookies
9384,Coffee
9384,Tea
9385,Coffee
9385,Baguette
9386,Coffee
9386,Salad
9387,Coffee
9387,Bread
9388,Coffee
9388,Tea
9389,Tea
9389,Tea
9389,Coffee
9389,Coffee
9389,Juice
9389,Cake
9389,Cake
9390,Coffee
9390,Cake
9391,Cake
9391,Cake
9391,Coffee
9391,Smoothies
9391,Tea
9392,Chicken Stew
9392,Tea
9393,Coffee
9394,Bread
9394,Tea
9395,Hot chocolate
9395,Bread
9395,Bread
9395,Jam
9395,Christmas common
9396,Coffee
9397,Coffee
9397,Coffee
9397,Bread
9398,Coffee
9398,Hot chocolate
9398,Hot chocolate
9398,Pastry
9399,Tea
9399,Coffee
9400,Tea
9401,Coffee
9401,Coffee
9401,Pastry
9401,Toast
9402,Bread
9403,Tea
9403,Truffles
9404,Coffee
9404,Pastry
9405,Toast
9405,Bread
9405,Tea
9405,Coffee
9406,Toast
9406,NONE
9406,Coffee
9406,Bread
9407,Coffee
9407,Bread
9407,Tea
9407,Pastry
9407,Muffin
9407,NONE
9408,Pastry
9408,Coffee
9409,Tea
9409,Coffee
9409,Sandwich
9410,Salad
9410,Tea
9411,Tea
9411,Pastry
9412,Farm House
9413,Coffee
9413,Truffles
9413,Bread
9414,Coffee
9414,Sandwich
9415,Sandwich
9415,Coffee
9416,Salad
9417,Tea
9417,Coffee
9418,Coffee
9418,Tiffin
9418,Bread
9419,Coke
9419,Chicken Stew
9419,Tiffin
9420,Coffee
9420,Muffin
9420,Salad
9420,Extra Salami or Feta
9421,Cake
9422,Bread
9422,Drinking chocolate spoons 
9423,Coffee
9423,Salad
9423,Sandwich
9423,Cake
9424,Cookies
9424,Cake
9424,Coffee
9425,Juice
9425,Coke
9425,Sandwich
9425,Sandwich
9425,Cake
9425,Tiffin
9426,Cake
9426,Coffee
9426,Hot chocolate
9427,Bread
9427,Sandwich
9428,Baguette
9428,Hot chocolate
9429,Bread
9429,Jammie Dodgers
9430,Farm House
9430,Baguette
9431,Pastry
9432,Coke
9433,Bread
9433,Coffee
9434,Scandinavian
9435,Cookies
9436,Coffee
9436,Cake
9437,Cookies
9437,Muffin
9437,Tea
9437,Spanish Brunch
9437,Soup
9438,Bread
9438,Truffles
9438,Cake
9438,Bread
9439,Bread
9439,Coffee
9440,Coffee
9440,Coffee
9440,Cake
9440,Cookies
9440,Bread
9441,Tea
9441,Cake
9442,Bread
9443,Tiffin
9443,Bread
9444,Pastry
9445,Cake
9446,Pastry
9446,Tea
9446,Coffee
9447,Chocolates
9447,Tea
9447,Coke
9447,Juice
9447,Coffee
9447,Tiffin
9447,Alfajores
9447,Cookies
9447,Pastry
9447,Mineral water
9448,Juice
9448,Mineral water
9452,Coffee
9453,Bread
9454,Toast
9455,Coffee
9456,Coffee
9456,Tiffin
9456,Bread
9457,Alfajores
9457,Tea
9457,NONE
9458,Farm House
9459,Toast
9459,Coffee
9460,Bread
9460,Juice
9461,Coffee
9462,Coffee
9462,Juice
9463,Jammie Dodgers
9463,Coffee
9464,Bread
9464,Juice
9464,Coffee
9464,Coffee
9464,Cookies
9464,Bread
9465,Tiffin
9465,Juice
9465,Tea
9466,Coffee
9466,Toast
9466,Coffee
9467,Bread
9468,Tea
9469,Bread
9469,Alfajores
9469,Brioche and salami
9470,Cake
9470,Tea
9471,Christmas common
9472,Farm House
9472,Scandinavian
9473,Alfajores
9473,Coffee
9474,Juice
9474,Cookies
9474,Art Tray
9474,Salad
9475,Sandwich
9476,Tea
9476,Tea
9476,Sandwich
9477,Soup
9477,Coffee
9478,Coffee
9478,Sandwich
9479,Bread
9480,Bread
9481,Muffin
9481,Soup
9482,Sandwich
9482,Coffee
9483,Coffee
9483,Tiffin
9484,Coffee
9484,Sandwich
9485,Farm House
9485,Coke
9485,Soup
9486,Coffee
9486,Tiffin
9487,Sandwich
9488,Sandwich
9488,Coffee
9488,Bread
9489,Tea
9489,Coffee
9489,Truffles
9490,Coffee
9491,Tea
9491,Sandwich
9491,Sandwich
9492,Sandwich
9492,Sandwich
9492,Coke
9492,Smoothies
9492,Bread
9492,Coffee
9492,Alfajores
9492,Crisps
9493,Coffee
9493,Coffee
9493,Coffee
9493,Toast
9493,Salad
9494,Tea
9494,Muffin
9494,Bread
9494,Soup
9495,Bread
9495,Tiffin
9496,Toast
9496,Bread
9497,Coffee
9497,Sandwich
9498,Coke
9499,Juice
9499,Coffee
9499,Cookies
9500,Alfajores
9500,Bread
9501,Bread
9501,Mineral water
9501,Muffin
9501,Cake
9502,Tea
9502,Tiffin
9503,Tea
9503,Cookies
9504,Coffee
9505,Bread
9505,Pastry
9506,Coffee
9506,Coffee
9506,Medialuna
9506,Cookies
9506,Tiffin
9506,NONE
9506,Toast
9507,NONE
9507,Coffee
9507,Tea
9508,Coffee
9509,Coffee
9509,Medialuna
9510,Coffee
9510,Bread
9510,Cookies
9511,Coffee
9512,Tea
9512,Cake
9512,Bread
9513,Bread
9513,Bread
9513,Bread
9516,Coffee
9516,Medialuna
9516,Pastry
9516,Bread
9517,Cookies
9517,Bread
9517,Bread
9518,Coffee
9518,Cookies
9519,Tea
9519,Juice
9519,Muffin
9520,Bread
9520,Coffee
9521,Coffee
9522,Coffee
9523,Coffee
9523,Toast
9524,Coffee
9524,Toast
9525,Coffee
9525,Toast
9526,Bread
9527,Coffee
9527,Soup
9528,Coffee
9529,Coke
9529,Soup
9529,Sandwich
9529,NONE
9529,Tea
9529,Mineral water
9530,Soup
9531,Coffee
9532,Bread
9533,Baguette
9533,Bread
9533,Coffee
9533,Coffee
9534,Coke
9534,Juice
9534,Truffles
9534,Salad
9534,Coffee
9534,Cake
9534,Sandwich
9534,Chicken Stew
9534,Alfajores
9535,Tiffin
9535,Tea
9536,Truffles
9536,Chicken Stew
9537,Coffee
9538,Coffee
9539,Sandwich
9539,Mineral water
9540,Coffee
9541,Coffee
9542,Cookies
9543,Bread
9543,Cake
9543,Tiffin
9544,Cake
9544,Muffin
9544,Alfajores
9545,Scone
9545,Tea
9546,Coffee
9546,Scone
9547,Coke
9548,Coffee
9548,Coffee
9548,Alfajores
9549,Bread
9550,Chicken Stew
9550,NONE
9550,Sandwich
9551,Bread
9551,Pastry
9552,Farm House
9553,Bread
9554,Bread
9554,Coffee
9555,Argentina Night
9556,Argentina Night
9557,Bread
9558,Pastry
9558,Alfajores
9559,Cake
9559,Hot chocolate
9559,Coffee
9560,Bread
9561,Bread
9561,Pastry
9561,Honey
9562,Salad
9562,Extra Salami or Feta
9562,Coffee
9562,Bread
9563,Coffee
9563,Muffin
9563,Baguette
9564,Bread
9565,Pastry
9566,Farm House
9566,Farm House
9567,Bread
9567,Baguette
9567,Scandinavian
9568,Coffee
9568,Muffin
9568,Bread
9569,Bread
9569,Bread
9570,Cake
9570,Alfajores
9570,Coffee
9571,Coffee
9571,Muffin
9572,Bread
9573,Coffee
9573,Juice
9574,Coffee
9574,Spanish Brunch
9574,The Nomad
9574,Brownie
9574,Cookies
9575,Pastry
9575,Coffee
9576,Bread
9576,Coffee
9576,Sandwich
9576,Spanish Brunch
9576,Bread
9577,Bread
9578,Tea
9578,Granola
9578,Afternoon with the baker
9578,Argentina Night
9579,Afternoon with the baker
9579,Argentina Night
9579,Tea
9579,NONE
9580,Truffles
9580,Coffee
9580,NONE
9580,The Nomad
9581,Baguette
9582,Pastry
9583,Coffee
9584,Coffee
9584,Scone
9584,Alfajores
9585,Coffee
9585,Truffles
9585,Pastry
9586,Baguette
9586,Scandinavian
9586,Cake
9586,Christmas common
9587,Coffee
9587,Tacos/Fajita
9587,Cake
9588,Bread
9588,Coffee
9588,Cookies
9588,Scone
9589,Coffee
9590,Coffee
9590,Tea
9590,Smoothies
9590,Spanish Brunch
9590,The Nomad
9590,NONE
9591,Bread
9592,Coffee
9593,Brownie
9593,Muffin
9594,Bread
9595,Sandwich
9596,Coffee
9597,Bread
9598,Coffee
9598,Coke
9598,Tacos/Fajita
9599,Sandwich
9599,Spanish Brunch
9599,NONE
9599,Tea
9599,Juice
9600,Coffee
9601,Bread
9601,Coffee
9601,Tea
9601,Cake
9602,Truffles
9602,Tacos/Fajita
9602,Bread
9602,Cake
9603,Cake
9604,Sandwich
9604,Juice
9604,Coffee
9605,Juice
9605,Truffles
9605,Bread
9605,Alfajores
9605,Tacos/Fajita
9606,Bread
9607,Bread
9607,Jam
9608,Coffee
9609,Coffee
9609,Coffee
9609,Brownie
9610,The Nomad
9611,Coffee
9611,Scone
9612,Tea
9612,Juice
9612,Tacos/Fajita
9613,Tacos/Fajita
9613,Juice
9614,Bread
9614,Tacos/Fajita
9615,Scandinavian
9616,Tacos/Fajita
9616,Tea
9616,Coffee
9616,Cake
9616,Honey
9617,Bread
9617,Coffee
9617,Sandwich
9617,Sandwich
9618,Coffee
9618,Juice
9618,Cake
9618,Cake
9619,Bread
9619,Scandinavian
9621,Scandinavian
9622,Coke
9622,Truffles
9622,Brownie
9623,Coffee
9624,Eggs
9624,Cherry me Dried fruit
9625,Honey
9626,Scandinavian
9627,Hot chocolate
9627,Coffee
9627,Coffee
9627,Cake
9627,Toast
9628,Alfajores
9628,Coffee
9628,Tea
9629,Juice
9629,Brownie
9630,Cake
9630,Coffee
9630,Soup
9631,Cake
9632,Coffee
9632,Sandwich
9633,Bread
9633,Muffin
9634,Coffee
9634,Muffin
9634,Alfajores
9634,Coffee
9635,Coffee
9635,Salad
9635,Scandinavian
9636,Tea
9636,Juice
9636,Cake
9637,Vegan Feast
9638,Vegan Feast
9640,Vegan Feast
9641,Vegan Feast
9642,Scandinavian
9643,Vegan Feast
9646,Vegan Feast
9648,Vegan Feast
9649,Hot chocolate
9649,Coffee
9649,Cake
9649,Medialuna
9650,Coffee
9650,Pastry
9650,Bread
9651,Pastry
9651,Coffee
9652,Baguette
9653,Coffee
9653,Cake
9654,Hot chocolate
9654,Half slice Monster 
9654,My-5 Fruit Shoot
9655,Tea
9656,Coffee
9656,Toast
9657,Coffee
9658,Coffee
9658,Spanish Brunch
9658,Extra Salami or Feta
9659,Tea
9659,Juice
9659,Cake
9660,Bread
9664,Coffee
9664,Coffee
9664,Bread
9665,Coffee
9665,Juice
9665,Spanish Brunch
9666,Coffee
9666,NONE
9667,NONE
9667,Bread
9667,Sandwich
9667,Sandwich
9668,Tea
9668,Bread
9669,Farm House
9670,Farm House
9671,Bread
9672,Coffee
9672,Cookies
9672,NONE
9672,Extra Salami or Feta
9673,Spanish Brunch
9673,Coffee
9673,Bread
9674,Coffee
9676,Smoothies
9676,Sandwich
9677,Tacos/Fajita
9677,Coke
9678,Coffee
9678,Tacos/Fajita
9678,Toast
9679,Bread
9679,Spanish Brunch
9680,Bread
9681,Truffles
9681,Tea
9681,Spanish Brunch
9681,Christmas common
9682,Muffin
9682,Tacos/Fajita
9682,Coffee
9682,Tea
9683,Coffee
9683,Pastry
9684,Smoothies
